,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
469,Erik Cernak (D),Tampa Bay Lightning,67,5,7,12,0.18,59,11,https://www.eliteprospects.com/player/166368/erik-cernak,2019-2018,nhl,Erik Cernak ,D
470,Denis Malgin (C/W),totals,44,4,8,12,0.27,14,-9,https://www.eliteprospects.com/player/117376/denis-malgin,2019-2018,nhl,Denis Malgin ,C/W
471,Justin Schultz (D),Pittsburgh Penguins,46,3,9,12,0.26,6,-13,https://www.eliteprospects.com/player/18241/justin-schultz,2019-2018,nhl,Justin Schultz ,D
472,Travis Hamonic (D),Calgary Flames,50,3,9,12,0.24,27,-3,https://www.eliteprospects.com/player/17519/travis-hamonic,2019-2018,nhl,Travis Hamonic ,D
473,Ryan McDonagh (D),Tampa Bay Lightning,50,1,11,12,0.24,19,7,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2019-2018,nhl,Ryan McDonagh ,D
474,Nikita Zaitsev (D),Ottawa Senators,58,1,11,12,0.21,22,-8,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2019-2018,nhl,Nikita Zaitsev ,D
475,Ron Hainsey (D),Ottawa Senators,64,1,11,12,0.19,12,10,https://www.eliteprospects.com/player/9037/ron-hainsey,2019-2018,nhl,Ron Hainsey ,D
476,Justin Williams (RW),Carolina Hurricanes,20,8,3,11,0.55,6,2,https://www.eliteprospects.com/player/4506/justin-williams,2019-2018,nhl,Justin Williams ,RW
477,Michael Grabner (LW/RW),Arizona Coyotes,46,8,3,11,0.24,6,-4,https://www.eliteprospects.com/player/8494/michael-grabner,2019-2018,nhl,Michael Grabner ,LW/RW
478,Brad Richardson (RW/C),Arizona Coyotes,59,6,5,11,0.19,20,1,https://www.eliteprospects.com/player/10211/brad-richardson,2019-2018,nhl,Brad Richardson ,RW/C
479,Austin Wagner (LW/C),Los Angeles Kings,65,6,5,11,0.17,39,-5,https://www.eliteprospects.com/player/161117/austin-wagner,2019-2018,nhl,Austin Wagner ,LW/C
480,Maxime Comtois (LW),Anaheim Ducks,29,5,6,11,0.38,24,-4,https://www.eliteprospects.com/player/201534/maxime-comtois,2019-2018,nhl,Maxime Comtois ,LW
481,Dylan Gambrell (C/RW),San Jose Sharks,50,5,6,11,0.22,17,-8,https://www.eliteprospects.com/player/192301/dylan-gambrell,2019-2018,nhl,Dylan Gambrell ,C/RW
482,Dante Fabbro (D),Nashville Predators,64,5,6,11,0.17,38,-7,https://www.eliteprospects.com/player/247041/dante-fabbro,2019-2018,nhl,Dante Fabbro ,D
483,Dominic Toninato (C),Florida Panthers,46,4,7,11,0.24,37,4,https://www.eliteprospects.com/player/122004/dominic-toninato,2019-2018,nhl,Dominic Toninato ,C
484,Zack Smith (C/LW),Chicago Blackhawks,50,4,7,11,0.22,29,2,https://www.eliteprospects.com/player/14495/zack-smith,2019-2018,nhl,Zack Smith ,C/LW
485,Victor Mete (D),Montréal Canadiens,51,4,7,11,0.22,20,5,https://www.eliteprospects.com/player/232703/victor-mete,2019-2018,nhl,Victor Mete ,D
486,Travis Dermott (D),Toronto Maple Leafs,56,4,7,11,0.20,37,14,https://www.eliteprospects.com/player/214673/travis-dermott,2019-2018,nhl,Travis Dermott ,D
487,Mike Green (D),totals,50,3,8,11,0.22,32,-34,https://www.eliteprospects.com/player/9476/mike-green,2019-2018,nhl,Mike Green ,D
488,Brendan Leipsic (LW),Washington Capitals,61,3,8,11,0.18,13,3,https://www.eliteprospects.com/player/89181/brendan-leipsic,2019-2018,nhl,Brendan Leipsic ,LW
489,Jack Johnson (D),Pittsburgh Penguins,67,3,8,11,0.16,26,-1,https://www.eliteprospects.com/player/9205/jack-johnson,2019-2018,nhl,Jack Johnson ,D
490,Marc Staal (D),New York Rangers,52,2,9,11,0.21,16,5,https://www.eliteprospects.com/player/9183/marc-staal,2019-2018,nhl,Marc Staal ,D
491,Jacob Larsson (D),Anaheim Ducks,60,2,9,11,0.18,12,-9,https://www.eliteprospects.com/player/147719/jacob-larsson,2019-2018,nhl,Jacob Larsson ,D
492,Mario Ferraro (D),San Jose Sharks,61,2,9,11,0.18,30,-15,https://www.eliteprospects.com/player/245622/mario-ferraro,2019-2018,nhl,Mario Ferraro ,D
493,Johnny Boychuk (D),New York Islanders,64,2,9,11,0.17,14,-11,https://www.eliteprospects.com/player/9091/johnny-boychuk,2019-2018,nhl,Johnny Boychuk ,D
494,Nicolas Hague (D),Vegas Golden Knights,38,1,10,11,0.29,32,0,https://www.eliteprospects.com/player/253977/nicolas-hague,2019-2018,nhl,Nicolas Hague ,D
495,Colin Miller (D),Buffalo Sabres,51,1,10,11,0.22,22,-9,https://www.eliteprospects.com/player/61228/colin-miller,2019-2018,nhl,Colin Miller ,D
496,Jason Demers (D),Arizona Coyotes,50,0,11,11,0.22,25,5,https://www.eliteprospects.com/player/12154/jason-demers,2019-2018,nhl,Jason Demers ,D
497,David Savard (D),Columbus Blue Jackets,68,0,11,11,0.16,35,-3,https://www.eliteprospects.com/player/32878/david-savard,2019-2018,nhl,David Savard ,D
498,Mackenzie MacEachern (LW),St. Louis Blues,51,7,3,10,0.20,33,2,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2019-2018,nhl,Mackenzie MacEachern ,LW
499,Kevin Stenlund (C),Columbus Blue Jackets,32,6,4,10,0.31,8,2,https://www.eliteprospects.com/player/142262/kevin-stenlund,2019-2018,nhl,Kevin Stenlund ,C
500,Trevor Moore (C/W),totals,42,6,4,10,0.24,6,-4,https://www.eliteprospects.com/player/87846/trevor-moore,2019-2018,nhl,Trevor Moore ,C/W
501,Evan Rodrigues (C/W),totals,45,6,4,10,0.22,14,-8,https://www.eliteprospects.com/player/62525/evan-rodrigues,2019-2018,nhl,Evan Rodrigues ,C/W
502,Jujhar Khaira (LW/C),Edmonton Oilers,64,6,4,10,0.16,38,-19,https://www.eliteprospects.com/player/93577/jujhar-khaira,2019-2018,nhl,Jujhar Khaira ,LW/C
503,Chris Wagner (RW/C),Boston Bruins,67,6,4,10,0.15,47,-8,https://www.eliteprospects.com/player/39429/chris-wagner,2019-2018,nhl,Chris Wagner ,RW/C
504,Nicolas Roy (C/RW),Vegas Golden Knights,28,5,5,10,0.36,8,3,https://www.eliteprospects.com/player/151361/nicolas-roy,2019-2018,nhl,Nicolas Roy ,C/RW
505,Curtis Lazar (C/RW),Buffalo Sabres,38,5,5,10,0.26,9,-3,https://www.eliteprospects.com/player/81116/curtis-lazar,2019-2018,nhl,Curtis Lazar ,C/RW
506,Gaëtan Haas (C),Edmonton Oilers,58,5,5,10,0.17,6,-1,https://www.eliteprospects.com/player/34816/gaetan-haas,2019-2018,nhl,Gaëtan Haas ,C
507,Paul Byron (LW/C),Montréal Canadiens,29,4,6,10,0.35,4,5,https://www.eliteprospects.com/player/15036/paul-byron,2019-2018,nhl,Paul Byron ,LW/C
508,Nathan Gerbe (C/LW),Columbus Blue Jackets,30,4,6,10,0.33,22,-7,https://www.eliteprospects.com/player/9216/nathan-gerbe,2019-2018,nhl,Nathan Gerbe ,C/LW
509,Adam Lowry (C),Winnipeg Jets,49,4,6,10,0.20,23,-4,https://www.eliteprospects.com/player/45633/adam-lowry,2019-2018,nhl,Adam Lowry ,C
510,Michael Dal Colle (LW/C),New York Islanders,53,4,6,10,0.19,12,-8,https://www.eliteprospects.com/player/152047/michael-dal-colle,2019-2018,nhl,Michael Dal Colle ,LW/C
511,Tobias Rieder (W/C),Calgary Flames,55,4,6,10,0.18,6,-12,https://www.eliteprospects.com/player/34851/tobias-rieder,2019-2018,nhl,Tobias Rieder ,W/C
512,Vladimir Tarasenko (RW),St. Louis Blues,10,3,7,10,1.00,0,-2,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,2019-2018,nhl,Vladimir Tarasenko ,RW
513,Drake Batherson (RW/C),Ottawa Senators,23,3,7,10,0.44,13,-12,https://www.eliteprospects.com/player/195192/drake-batherson,2019-2018,nhl,Drake Batherson ,RW/C
514,Travis Boyd (C),Washington Capitals,24,3,7,10,0.42,2,9,https://www.eliteprospects.com/player/38621/travis-boyd,2019-2018,nhl,Travis Boyd ,C
515,Jayce Hawryluk (RW/C),totals,26,3,7,10,0.38,16,1,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2019-2018,nhl,Jayce Hawryluk ,RW/C
516,Andrew Shaw (RW/C),Chicago Blackhawks,26,3,7,10,0.39,33,-4,https://www.eliteprospects.com/player/37671/andrew-shaw,2019-2018,nhl,Andrew Shaw ,RW/C
517,Colin Blackwell (C/W),Nashville Predators,27,3,7,10,0.37,10,7,https://www.eliteprospects.com/player/128394/colin-blackwell,2019-2018,nhl,Colin Blackwell ,C/W
518,Jamie Oleksiak (D),Dallas Stars,69,3,7,10,0.15,41,-6,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2019-2018,nhl,Jamie Oleksiak ,D
519,Luca Sbisa (D),Winnipeg Jets,44,2,8,10,0.23,37,1,https://www.eliteprospects.com/player/13946/luca-sbisa,2019-2018,nhl,Luca Sbisa ,D
520,Dmitri Kulikov (D),Winnipeg Jets,51,2,8,10,0.20,32,-4,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2019-2018,nhl,Dmitri Kulikov ,D
521,Slater Koekkoek (D),Chicago Blackhawks,42,1,9,10,0.24,42,3,https://www.eliteprospects.com/player/84723/slater-koekkoek,2019-2018,nhl,Slater Koekkoek ,D
522,Dylan DeMelo (D),totals,59,0,10,10,0.17,37,4,https://www.eliteprospects.com/player/45603/dylan-demelo,2019-2018,nhl,Dylan DeMelo ,D
523,Stefan Noesen (RW),totals,40,7,2,9,0.23,32,-1,https://www.eliteprospects.com/player/45567/stefan-noesen,2019-2018,nhl,Stefan Noesen ,RW
524,Christian Fischer (RW/C),Arizona Coyotes,56,6,3,9,0.16,16,2,https://www.eliteprospects.com/player/226901/christian-fischer,2019-2018,nhl,Christian Fischer ,RW/C
525,Luke Glendening (C/RW),Detroit Red Wings,60,6,3,9,0.15,14,-29,https://www.eliteprospects.com/player/38233/luke-glendening,2019-2018,nhl,Luke Glendening ,C/RW
526,Greg McKegg (C/W),New York Rangers,53,5,4,9,0.17,17,-2,https://www.eliteprospects.com/player/31283/greg-mckegg,2019-2018,nhl,Greg McKegg ,C/W
527,Jordan Kyrou (C/RW),St. Louis Blues,28,4,5,9,0.32,8,1,https://www.eliteprospects.com/player/269034/jordan-kyrou,2019-2018,nhl,Jordan Kyrou ,C/RW
528,Casey Mittelstadt (C),Buffalo Sabres,31,4,5,9,0.29,2,-5,https://www.eliteprospects.com/player/300831/casey-mittelstadt,2019-2018,nhl,Casey Mittelstadt ,C
529,Caleb Jones (D),Edmonton Oilers,43,4,5,9,0.21,10,-1,https://www.eliteprospects.com/player/199902/caleb-jones,2019-2018,nhl,Caleb Jones ,D
530,Dmytro Timashov (LW/RW),totals,44,4,5,9,0.20,16,1,https://www.eliteprospects.com/player/115161/dmytro-timashov,2019-2018,nhl,Dmytro Timashov ,LW/RW
531,Kevin Rooney (C),New Jersey Devils,49,4,5,9,0.18,20,8,https://www.eliteprospects.com/player/180925/kevin-rooney,2019-2018,nhl,Kevin Rooney ,C
532,Erik Gudbranson (D),totals,51,4,5,9,0.18,95,0,https://www.eliteprospects.com/player/31282/erik-gudbranson,2019-2018,nhl,Erik Gudbranson ,D
533,Frans Nielsen (C),Detroit Red Wings,60,4,5,9,0.15,8,-13,https://www.eliteprospects.com/player/210/frans-nielsen,2019-2018,nhl,Frans Nielsen ,C
534,Joakim Nygård (LW),Edmonton Oilers,33,3,6,9,0.27,8,0,https://www.eliteprospects.com/player/25858/joakim-nygard,2019-2018,nhl,Joakim Nygård ,LW
535,Markus Nutivaara (D),Columbus Blue Jackets,37,3,6,9,0.24,4,2,https://www.eliteprospects.com/player/47273/markus-nutivaara,2019-2018,nhl,Markus Nutivaara ,D
536,Ryan Murray (D),Columbus Blue Jackets,27,2,7,9,0.33,4,-9,https://www.eliteprospects.com/player/41768/ryan-murray,2019-2018,nhl,Ryan Murray ,D
537,Taylor Fedun (D),Dallas Stars,27,2,7,9,0.33,8,3,https://www.eliteprospects.com/player/34064/taylor-fedun,2019-2018,nhl,Taylor Fedun ,D
538,Radim Simek (D),San Jose Sharks,48,2,7,9,0.19,14,-13,https://www.eliteprospects.com/player/160567/radim-simek,2019-2018,nhl,Radim Simek ,D
539,Jacob de la Rose (C/W),totals,50,2,7,9,0.18,10,2,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2019-2018,nhl,Jacob de la Rose ,C/W
540,Jonas Siegenthaler (D),Washington Capitals,64,2,7,9,0.14,43,11,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2019-2018,nhl,Jonas Siegenthaler ,D
541,Brayden McNabb (D),Vegas Golden Knights,71,2,7,9,0.13,40,1,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2019-2018,nhl,Brayden McNabb ,D
542,Adam Pelech (D),New York Islanders,38,1,8,9,0.24,20,4,https://www.eliteprospects.com/player/89694/adam-pelech,2019-2018,nhl,Adam Pelech ,D
543,Josh Manson (D),Anaheim Ducks,50,1,8,9,0.18,37,-10,https://www.eliteprospects.com/player/47762/josh-manson,2019-2018,nhl,Josh Manson ,D
544,Jay Bouwmeester (D),St. Louis Blues,56,1,8,9,0.16,20,6,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2019-2018,nhl,Jay Bouwmeester ,D
545,Patrik Nemeth (D),Detroit Red Wings,64,1,8,9,0.14,28,-10,https://www.eliteprospects.com/player/10383/patrik-nemeth,2019-2018,nhl,Patrik Nemeth ,D
546,Kris Russell (D),Edmonton Oilers,55,0,9,9,0.16,14,0,https://www.eliteprospects.com/player/9188/kris-russell,2019-2018,nhl,Kris Russell ,D
547,Martin Frk (RW),Los Angeles Kings,17,6,2,8,0.47,4,-1,https://www.eliteprospects.com/player/56033/martin-frk,2019-2018,nhl,Martin Frk ,RW
548,Jesperi Kotkaniemi (C/LW),Montréal Canadiens,36,6,2,8,0.22,23,-11,https://www.eliteprospects.com/player/363872/jesperi-kotkaniemi,2019-2018,nhl,Jesperi Kotkaniemi ,C/LW
549,Bobby Ryan (RW/LW),Ottawa Senators,24,5,3,8,0.33,22,3,https://www.eliteprospects.com/player/9210/bobby-ryan,2019-2018,nhl,Bobby Ryan ,RW/LW
550,Mason Appleton (C/RW),Winnipeg Jets,46,5,3,8,0.17,20,-9,https://www.eliteprospects.com/player/266919/mason-appleton,2019-2018,nhl,Mason Appleton ,C/RW
551,Matt Martin (LW),New York Islanders,55,5,3,8,0.15,40,-1,https://www.eliteprospects.com/player/19225/matt-martin,2019-2018,nhl,Matt Martin ,LW
552,Brendan Guhle (D),Anaheim Ducks,30,4,4,8,0.27,10,-2,https://www.eliteprospects.com/player/63250/brendan-guhle,2019-2018,nhl,Brendan Guhle ,D
553,Tyler Motte (C/W),Vancouver Canucks,34,4,4,8,0.24,10,-10,https://www.eliteprospects.com/player/151824/tyler-motte,2019-2018,nhl,Tyler Motte ,C/W
554,Kurtis MacDermid (D),Los Angeles Kings,45,3,5,8,0.18,47,-9,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2019-2018,nhl,Kurtis MacDermid ,D
555,Josh Brown (D),Florida Panthers,56,3,5,8,0.14,39,1,https://www.eliteprospects.com/player/82512/josh-brown,2019-2018,nhl,Josh Brown ,D
556,Brendan Smith (D),New York Rangers,62,3,5,8,0.13,71,-12,https://www.eliteprospects.com/player/12506/brendan-smith,2019-2018,nhl,Brendan Smith ,D
557,Dennis Cholowski (D),Detroit Red Wings,36,2,6,8,0.22,6,-26,https://www.eliteprospects.com/player/247137/dennis-cholowski,2019-2018,nhl,Dennis Cholowski ,D
558,Jay Beagle (C/RW),Vancouver Canucks,55,2,6,8,0.15,38,-9,https://www.eliteprospects.com/player/14825/jay-beagle,2019-2018,nhl,Jay Beagle ,C/RW
559,Andrej Sekera (D),Dallas Stars,57,2,6,8,0.14,14,9,https://www.eliteprospects.com/player/9249/andrej-sekera,2019-2018,nhl,Andrej Sekera ,D
560,Logan Brown (C),Ottawa Senators,23,1,7,8,0.35,4,0,https://www.eliteprospects.com/player/248391/logan-brown,2019-2018,nhl,Logan Brown ,C
561,Rasmus Sandin (D),Toronto Maple Leafs,28,1,7,8,0.29,10,-7,https://www.eliteprospects.com/player/289453/rasmus-sandin,2019-2018,nhl,Rasmus Sandin ,D
562,Brian Dumoulin (D),Pittsburgh Penguins,28,1,7,8,0.29,10,17,https://www.eliteprospects.com/player/33896/brian-dumoulin,2019-2018,nhl,Brian Dumoulin ,D
563,Vladislav Kamenev (C),Colorado Avalanche,38,1,7,8,0.21,8,-2,https://www.eliteprospects.com/player/216659/vladislav-kamenev,2019-2018,nhl,Vladislav Kamenev ,C
564,Nathan Beaulieu (D),Winnipeg Jets,38,1,7,8,0.21,29,15,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2019-2018,nhl,Nathan Beaulieu ,D
565,Scott Harrington (D),Columbus Blue Jackets,39,1,7,8,0.21,16,-3,https://www.eliteprospects.com/player/39653/scott-harrington,2019-2018,nhl,Scott Harrington ,D
566,Matt Benning (D),Edmonton Oilers,43,1,7,8,0.19,15,8,https://www.eliteprospects.com/player/29261/matt-benning,2019-2018,nhl,Matt Benning ,D
567,Trevor van Riemsdyk (D),Carolina Hurricanes,49,1,7,8,0.16,10,-7,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2019-2018,nhl,Trevor van Riemsdyk ,D
568,Cody Ceci (D),Toronto Maple Leafs,56,1,7,8,0.14,20,7,https://www.eliteprospects.com/player/45584/cody-ceci,2019-2018,nhl,Cody Ceci ,D
569,Anthony Bitetto (D),Winnipeg Jets,51,0,8,8,0.16,32,3,https://www.eliteprospects.com/player/37758/anthony-bitetto,2019-2018,nhl,Anthony Bitetto ,D
570,Dan Hamhuis (D),Nashville Predators,60,0,8,8,0.13,35,6,https://www.eliteprospects.com/player/9040/dan-hamhuis,2019-2018,nhl,Dan Hamhuis ,D
571,Nick Jensen (D),Washington Capitals,68,0,8,8,0.12,13,1,https://www.eliteprospects.com/player/37773/nick-jensen,2019-2018,nhl,Nick Jensen ,D
572,Mark Jankowski (C),Calgary Flames,56,5,2,7,0.13,14,-12,https://www.eliteprospects.com/player/146518/mark-jankowski,2019-2018,nhl,Mark Jankowski ,C
573,Mathieu Joseph (RW/LW),Tampa Bay Lightning,37,4,3,7,0.19,16,-2,https://www.eliteprospects.com/player/227640/mathieu-joseph,2019-2018,nhl,Mathieu Joseph ,RW/LW
574,Joakim Nordström (C/LW),Boston Bruins,48,4,3,7,0.15,17,-6,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2019-2018,nhl,Joakim Nordström ,C/LW
575,Gabriel Vilardi (C),Los Angeles Kings,10,3,4,7,0.70,4,0,https://www.eliteprospects.com/player/286867/gabriel-vilardi,2019-2018,nhl,Gabriel Vilardi ,C
576,Joel Kellman (C),San Jose Sharks,31,3,4,7,0.23,4,-1,https://www.eliteprospects.com/player/33719/joel-kellman,2019-2018,nhl,Joel Kellman ,C
577,Cal Clutterbuck (RW),New York Islanders,37,3,4,7,0.19,22,6,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2019-2018,nhl,Cal Clutterbuck ,RW
578,Morgan Frost (C),Philadelphia Flyers,20,2,5,7,0.35,4,-3,https://www.eliteprospects.com/player/317025/morgan-frost,2019-2018,nhl,Morgan Frost ,C
579,Taro Hirose (LW),Detroit Red Wings,26,2,5,7,0.27,6,-12,https://www.eliteprospects.com/player/83462/taro-hirose,2019-2018,nhl,Taro Hirose ,LW
580,Jansen Harkins (C),Winnipeg Jets,29,2,5,7,0.24,5,-2,https://www.eliteprospects.com/player/160158/jansen-harkins,2019-2018,nhl,Jansen Harkins ,C
581,Michael Stone (D),Calgary Flames,33,2,5,7,0.21,16,-5,https://www.eliteprospects.com/player/11708/michael-stone,2019-2018,nhl,Michael Stone ,D
582,Carl Gunnarsson (D),St. Louis Blues,36,2,5,7,0.19,16,8,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2019-2018,nhl,Carl Gunnarsson ,D
583,Oliver Kylington (D),Calgary Flames,48,2,5,7,0.15,16,-6,https://www.eliteprospects.com/player/142238/oliver-kylington,2019-2018,nhl,Oliver Kylington ,D
584,Jon Merrill (D),Vegas Golden Knights,49,2,5,7,0.14,32,9,https://www.eliteprospects.com/player/20712/jon-merrill,2019-2018,nhl,Jon Merrill ,D
585,Mirco Müller (D),New Jersey Devils,50,2,5,7,0.14,23,-13,https://www.eliteprospects.com/player/95044/mirco-muller,2019-2018,nhl,Mirco Müller ,D
586,Antti Suomela (C),San Jose Sharks,20,1,6,7,0.35,4,4,https://www.eliteprospects.com/player/73292/antti-suomela,2019-2018,nhl,Antti Suomela ,C
587,Zach Bogosian (D),totals,27,1,6,7,0.26,22,0,https://www.eliteprospects.com/player/14440/zach-bogosian,2019-2018,nhl,Zach Bogosian ,D
588,Jan Rutta (D),Tampa Bay Lightning,33,1,6,7,0.21,14,6,https://www.eliteprospects.com/player/18090/jan-rutta,2019-2018,nhl,Jan Rutta ,D
589,Noah Dobson (D),New York Islanders,34,1,6,7,0.21,8,-1,https://www.eliteprospects.com/player/275797/noah-dobson,2019-2018,nhl,Noah Dobson ,D
590,Juuso Riikola (D),Pittsburgh Penguins,36,1,6,7,0.19,6,3,https://www.eliteprospects.com/player/56938/juuso-riikola,2019-2018,nhl,Juuso Riikola ,D
591,Jordie Benn (D),Vancouver Canucks,44,1,6,7,0.16,17,-7,https://www.eliteprospects.com/player/19742/jordie-benn,2019-2018,nhl,Jordie Benn ,D
592,Trevor Daley (D),Detroit Red Wings,43,0,7,7,0.16,20,-22,https://www.eliteprospects.com/player/9128/trevor-daley,2019-2018,nhl,Trevor Daley ,D
593,Brett Kulak (D),Montréal Canadiens,56,0,7,7,0.13,12,-1,https://www.eliteprospects.com/player/88617/brett-kulak,2019-2018,nhl,Brett Kulak ,D
594,Zack MacEwen (C/RW),Vancouver Canucks,17,5,1,6,0.35,20,6,https://www.eliteprospects.com/player/223475/zack-macewen,2019-2018,nhl,Zack MacEwen ,C/RW
595,Tim Schaller (LW/C),totals,53,5,1,6,0.11,14,-14,https://www.eliteprospects.com/player/38059/tim-schaller,2019-2018,nhl,Tim Schaller ,LW/C
596,Joey Anderson (RW),New Jersey Devils,18,4,2,6,0.33,2,1,https://www.eliteprospects.com/player/247964/joey-anderson,2019-2018,nhl,Joey Anderson ,RW
597,Tom Kühnhackl (W/C),New York Islanders,28,3,3,6,0.21,2,-4,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,2019-2018,nhl,Tom Kühnhackl ,W/C
598,Justin Dowling (C/W),Dallas Stars,29,3,3,6,0.21,8,-3,https://www.eliteprospects.com/player/23320/justin-dowling,2019-2018,nhl,Justin Dowling ,C/W
599,Filip Chlapík (C/LW),Ottawa Senators,31,3,3,6,0.19,10,-7,https://www.eliteprospects.com/player/157524/filip-chlapik,2019-2018,nhl,Filip Chlapík ,C/LW
600,Mitchell Stephens (C),Tampa Bay Lightning,38,3,3,6,0.16,10,-9,https://www.eliteprospects.com/player/186392/mitchell-stephens,2019-2018,nhl,Mitchell Stephens ,C
601,Pär Lindholm (C/LW),Boston Bruins,40,3,3,6,0.15,4,6,https://www.eliteprospects.com/player/13091/par-lindholm,2019-2018,nhl,Pär Lindholm ,C/LW
602,Nick Shore (C),totals,63,3,3,6,0.10,20,1,https://www.eliteprospects.com/player/20724/nick-shore,2019-2018,nhl,Nick Shore ,C
603,Yakov Trenin (C/LW),Nashville Predators,21,2,4,6,0.29,9,1,https://www.eliteprospects.com/player/277485/yakov-trenin,2019-2018,nhl,Yakov Trenin ,C/LW
604,Brett Ritchie (RW),Boston Bruins,27,2,4,6,0.22,21,-3,https://www.eliteprospects.com/player/45554/brett-ritchie,2019-2018,nhl,Brett Ritchie ,RW
605,Scott Sabourin (RW),Ottawa Senators,35,2,4,6,0.17,33,-6,https://www.eliteprospects.com/player/45588/scott-sabourin,2019-2018,nhl,Scott Sabourin ,RW
606,Matthew Highmore (C/W),Chicago Blackhawks,36,2,4,6,0.17,6,-1,https://www.eliteprospects.com/player/130125/matthew-highmore,2019-2018,nhl,Matthew Highmore ,C/W
607,Chad Ruhwedel (D),Pittsburgh Penguins,41,2,4,6,0.15,12,4,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2019-2018,nhl,Chad Ruhwedel ,D
608,Robert Bortuzzo (D),St. Louis Blues,42,2,4,6,0.14,21,12,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2019-2018,nhl,Robert Bortuzzo ,D
609,Gabriel Bourque (LW),Winnipeg Jets,52,2,4,6,0.12,7,-1,https://www.eliteprospects.com/player/28421/gabriel-bourque,2019-2018,nhl,Gabriel Bourque ,LW
610,David Backes (RW/C),totals,22,1,5,6,0.27,22,-1,https://www.eliteprospects.com/player/11435/david-backes,2019-2018,nhl,David Backes ,RW/C
611,Karson Kuhlman (C/RW),Boston Bruins,25,1,5,6,0.24,13,3,https://www.eliteprospects.com/player/118663/karson-kuhlman,2019-2018,nhl,Karson Kuhlman ,C/RW
612,Calvin de Haan (D),Chicago Blackhawks,29,1,5,6,0.21,10,10,https://www.eliteprospects.com/player/23814/calvin-de-haan,2019-2018,nhl,Calvin de Haan ,D
613,Connor Carrick (D),New Jersey Devils,29,1,5,6,0.21,17,-6,https://www.eliteprospects.com/player/90348/connor-carrick,2019-2018,nhl,Connor Carrick ,D
614,Oscar Fantenberg (D),Vancouver Canucks,36,1,5,6,0.17,6,-10,https://www.eliteprospects.com/player/13743/oscar-fantenberg,2019-2018,nhl,Oscar Fantenberg ,D
615,Adam Larsson (D),Edmonton Oilers,49,1,5,6,0.12,35,0,https://www.eliteprospects.com/player/10713/adam-larsson,2019-2018,nhl,Adam Larsson ,D
616,Deryk Engelland (D),Vegas Golden Knights,49,1,5,6,0.12,37,6,https://www.eliteprospects.com/player/13406/deryk-engelland,2019-2018,nhl,Deryk Engelland ,D
617,Zac Rinaldo (C/W),Calgary Flames,19,3,2,5,0.26,34,-1,https://www.eliteprospects.com/player/19073/zac-rinaldo,2019-2018,nhl,Zac Rinaldo ,C/W
618,Noah Gregor (C),San Jose Sharks,28,3,2,5,0.18,8,-5,https://www.eliteprospects.com/player/162892/noah-gregor,2019-2018,nhl,Noah Gregor ,C
619,Logan Shaw (RW/C),Winnipeg Jets,35,3,2,5,0.14,0,0,https://www.eliteprospects.com/player/37280/logan-shaw,2019-2018,nhl,Logan Shaw ,RW/C
620,Bryan Little (C),Winnipeg Jets,7,2,3,5,0.71,2,4,https://www.eliteprospects.com/player/10426/bryan-little,2019-2018,nhl,Bryan Little ,C
621,Stephen Johns (D),Dallas Stars,17,2,3,5,0.29,10,0,https://www.eliteprospects.com/player/20711/stephen-johns,2019-2018,nhl,Stephen Johns ,D
622,Joseph Blandisi (C/RW),Pittsburgh Penguins,21,2,3,5,0.24,10,-3,https://www.eliteprospects.com/player/99041/joseph-blandisi,2019-2018,nhl,Joseph Blandisi ,C/RW
623,Jakob Lilja (LW),Columbus Blue Jackets,37,2,3,5,0.14,2,5,https://www.eliteprospects.com/player/16800/jakob-lilja,2019-2018,nhl,Jakob Lilja ,LW
624,Adam Erne (LW/RW),Detroit Red Wings,56,2,3,5,0.09,28,-24,https://www.eliteprospects.com/player/90359/adam-erne,2019-2018,nhl,Adam Erne ,LW/RW
625,Ville Heinola (D),Winnipeg Jets,8,1,4,5,0.63,4,3,https://www.eliteprospects.com/player/428795/ville-heinola,2019-2018,nhl,Ville Heinola ,D
626,Micheal Ferland (LW/RW),Vancouver Canucks,14,1,4,5,0.36,7,-3,https://www.eliteprospects.com/player/45473/micheal-ferland,2019-2018,nhl,Micheal Ferland ,LW/RW
