,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
628,Ryan Reaves (RW),St. Louis Blues,64,3,1,4,0.06,68,-6,https://www.eliteprospects.com/player/14003/ryan-reaves,2015-2014,nhl,Ryan Reaves ,RW
629,Ryan Pulock (D),New York Islanders,15,2,2,4,0.27,5,1,https://www.eliteprospects.com/player/86761/ryan-pulock,2015-2014,nhl,Ryan Pulock ,D
630,Pascal Dupuis (LW),Pittsburgh Penguins,18,2,2,4,0.22,12,-1,https://www.eliteprospects.com/player/8789/pascal-dupuis,2015-2014,nhl,Pascal Dupuis ,LW
631,Connor Carrick (D),totals,19,2,2,4,0.21,15,-5,https://www.eliteprospects.com/player/90348/connor-carrick,2015-2014,nhl,Connor Carrick ,D
632,Max McCormick (LW/RW),Ottawa Senators,20,2,2,4,0.20,37,-4,https://www.eliteprospects.com/player/90365/max-mccormick,2015-2014,nhl,Max McCormick ,LW/RW
633,David Clarkson (RW),Columbus Blue Jackets,23,2,2,4,0.17,23,-8,https://www.eliteprospects.com/player/11018/david-clarkson,2015-2014,nhl,David Clarkson ,RW
634,Jordan Schroeder (C/RW),Minnesota Wild,26,2,2,4,0.15,2,2,https://www.eliteprospects.com/player/11466/jordan-schroeder,2015-2014,nhl,Jordan Schroeder ,C/RW
635,Viktor Svedberg (D),Chicago Blackhawks,27,2,2,4,0.15,4,-5,https://www.eliteprospects.com/player/13538/viktor-svedberg,2015-2014,nhl,Viktor Svedberg ,D
636,Jiri Tlusty (LW/RW),New Jersey Devils,30,2,2,4,0.13,6,-1,https://www.eliteprospects.com/player/8605/jiri-tlusty,2015-2014,nhl,Jiri Tlusty ,LW/RW
637,Nick Ritchie (LW),Anaheim Ducks,33,2,2,4,0.12,37,-2,https://www.eliteprospects.com/player/99036/nick-ritchie,2015-2014,nhl,Nick Ritchie ,LW
638,Dylan McIlrath (D),New York Rangers,34,2,2,4,0.12,64,7,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2015-2014,nhl,Dylan McIlrath ,D
639,Dylan DeMelo (D),San Jose Sharks,45,2,2,4,0.09,14,0,https://www.eliteprospects.com/player/45603/dylan-demelo,2015-2014,nhl,Dylan DeMelo ,D
640,Brandon Bollig (LW/C),Calgary Flames,54,2,2,4,0.07,103,-10,https://www.eliteprospects.com/player/39199/brandon-bollig,2015-2014,nhl,Brandon Bollig ,LW/C
641,Boyd Gordon (C),Arizona Coyotes,65,2,2,4,0.06,10,-7,https://www.eliteprospects.com/player/9513/boyd-gordon,2015-2014,nhl,Boyd Gordon ,C
642,Josh Anderson (RW/LW),Columbus Blue Jackets,12,1,3,4,0.33,2,0,https://www.eliteprospects.com/player/95853/josh-anderson,2015-2014,nhl,Josh Anderson ,RW/LW
643,Dave Dziurzynski (LW),Ottawa Senators,14,1,3,4,0.29,9,-4,https://www.eliteprospects.com/player/45871/dave-dziurzynski,2015-2014,nhl,Dave Dziurzynski ,LW
644,Alexander Syomin (RW/LW),Montréal Canadiens,15,1,3,4,0.27,12,1,https://www.eliteprospects.com/player/8633/alexander-syomin,2015-2014,nhl,Alexander Syomin ,RW/LW
645,Oskar Sundqvist (C),Pittsburgh Penguins,18,1,3,4,0.22,4,0,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2015-2014,nhl,Oskar Sundqvist ,C
646,Gabriel Bourque (LW),Nashville Predators,22,1,3,4,0.18,18,0,https://www.eliteprospects.com/player/28421/gabriel-bourque,2015-2014,nhl,Gabriel Bourque ,LW
647,Matt Tennyson (D),San Jose Sharks,29,1,3,4,0.14,0,1,https://www.eliteprospects.com/player/37796/matt-tennyson,2015-2014,nhl,Matt Tennyson ,D
648,Casey Nelson (D),Buffalo Sabres,7,0,4,4,0.57,8,1,https://www.eliteprospects.com/player/90050/casey-nelson,2015-2014,nhl,Casey Nelson ,D
649,Rich Clune (LW),Toronto Maple Leafs,19,0,4,4,0.21,22,1,https://www.eliteprospects.com/player/9364/rich-clune,2015-2014,nhl,Rich Clune ,LW
650,Adam Pardy (D),totals,23,0,4,4,0.17,14,-7,https://www.eliteprospects.com/player/11740/adam-pardy,2015-2014,nhl,Adam Pardy ,D
651,Justin Falk (D),Columbus Blue Jackets,24,0,4,4,0.17,17,2,https://www.eliteprospects.com/player/12543/justin-falk,2015-2014,nhl,Justin Falk ,D
652,Christian Folin (D),Minnesota Wild,26,0,4,4,0.15,11,-1,https://www.eliteprospects.com/player/9799/christian-folin,2015-2014,nhl,Christian Folin ,D
653,Simon Després (D),Anaheim Ducks,32,0,4,4,0.13,8,2,https://www.eliteprospects.com/player/30902/simon-despres,2015-2014,nhl,Simon Després ,D
654,Andrew Bodnarchuk (D),totals,37,0,4,4,0.11,14,-7,https://www.eliteprospects.com/player/12279/andrew-bodnarchuk,2015-2014,nhl,Andrew Bodnarchuk ,D
655,Jared Cowen (D),totals,37,0,4,4,0.11,16,7,https://www.eliteprospects.com/player/12107/jared-cowen,2015-2014,nhl,Jared Cowen ,D
656,Marcus Krüger (C),Chicago Blackhawks,41,0,4,4,0.10,24,-5,https://www.eliteprospects.com/player/8311/marcus-kruger,2015-2014,nhl,Marcus Krüger ,C
657,Steven Kampfer (D),Florida Panthers,47,0,4,4,0.09,26,5,https://www.eliteprospects.com/player/12530/steven-kampfer,2015-2014,nhl,Steven Kampfer ,D
658,Hunter Shinkaruk (C/LW),totals,8,2,1,3,0.38,2,-4,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,2015-2014,nhl,Hunter Shinkaruk ,C/LW
659,Anthony Mantha (RW/LW),Detroit Red Wings,10,2,1,3,0.30,2,-6,https://www.eliteprospects.com/player/104045/anthony-mantha,2015-2014,nhl,Anthony Mantha ,RW/LW
660,Matt Puempel (LW),Ottawa Senators,26,2,1,3,0.12,9,-3,https://www.eliteprospects.com/player/45571/matt-puempel,2015-2014,nhl,Matt Puempel ,LW
661,Robert Bortuzzo (D),St. Louis Blues,40,2,1,3,0.08,52,2,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2015-2014,nhl,Robert Bortuzzo ,D
662,Phil Varone (C/W),totals,6,1,2,3,0.50,2,2,https://www.eliteprospects.com/player/15485/phil-varone,2015-2014,nhl,Phil Varone ,C/W
663,Brendan Leipsic (LW),Toronto Maple Leafs,6,1,2,3,0.50,2,-1,https://www.eliteprospects.com/player/89181/brendan-leipsic,2015-2014,nhl,Brendan Leipsic ,LW
664,Tyler Gaudet (C),Arizona Coyotes,14,1,2,3,0.21,0,-2,https://www.eliteprospects.com/player/96052/tyler-gaudet,2015-2014,nhl,Tyler Gaudet ,C
665,Stephen Johns (D),Dallas Stars,14,1,2,3,0.21,6,-6,https://www.eliteprospects.com/player/20711/stephen-johns,2015-2014,nhl,Stephen Johns ,D
666,Michael Mersch (LW),Los Angeles Kings,17,1,2,3,0.18,0,1,https://www.eliteprospects.com/player/20721/michael-mersch,2015-2014,nhl,Michael Mersch ,LW
667,Tim Schaller (LW/C),Buffalo Sabres,17,1,2,3,0.18,2,3,https://www.eliteprospects.com/player/38059/tim-schaller,2015-2014,nhl,Tim Schaller ,LW/C
668,Tanner Kero (C/RW),Chicago Blackhawks,17,1,2,3,0.18,2,-2,https://www.eliteprospects.com/player/55796/tanner-kero,2015-2014,nhl,Tanner Kero ,C/RW
669,Joakim Andersson (C),Detroit Red Wings,29,1,2,3,0.10,6,1,https://www.eliteprospects.com/player/4087/joakim-andersson,2015-2014,nhl,Joakim Andersson ,C
670,Jared Boll (RW),Columbus Blue Jackets,30,1,2,3,0.10,61,-3,https://www.eliteprospects.com/player/14076/jared-boll,2015-2014,nhl,Jared Boll ,RW
671,Chris Bigras (D),Colorado Avalanche,31,1,2,3,0.10,16,-2,https://www.eliteprospects.com/player/117736/chris-bigras,2015-2014,nhl,Chris Bigras ,D
672,Zac Rinaldo (C/W),Boston Bruins,52,1,2,3,0.06,83,-5,https://www.eliteprospects.com/player/19073/zac-rinaldo,2015-2014,nhl,Zac Rinaldo ,C/W
673,Anton Lander (C),Edmonton Oilers,61,1,2,3,0.05,18,-9,https://www.eliteprospects.com/player/6016/anton-lander,2015-2014,nhl,Anton Lander ,C
674,Fyodor Tyutin (D),Columbus Blue Jackets,61,1,2,3,0.05,28,-6,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2015-2014,nhl,Fyodor Tyutin ,D
675,Mark Stuart (D),Winnipeg Jets,64,1,2,3,0.05,66,-7,https://www.eliteprospects.com/player/9401/mark-stuart,2015-2014,nhl,Mark Stuart ,D
676,Scott Kosmachuk (RW),Winnipeg Jets,8,0,3,3,0.38,2,1,https://www.eliteprospects.com/player/91265/scott-kosmachuk,2015-2014,nhl,Scott Kosmachuk ,RW
677,Barclay Goodrow (C/W),San Jose Sharks,14,0,3,3,0.21,16,1,https://www.eliteprospects.com/player/45398/barclay-goodrow,2015-2014,nhl,Barclay Goodrow ,C/W
678,Garnet Hathaway (RW/LW),Calgary Flames,14,0,3,3,0.21,31,-1,https://www.eliteprospects.com/player/75018/garnet-hathaway,2015-2014,nhl,Garnet Hathaway ,RW/LW
679,Stanislav Galiyev (LW),Washington Capitals,24,0,3,3,0.13,4,2,https://www.eliteprospects.com/player/24635/stanislav-galiyev,2015-2014,nhl,Stanislav Galiyev ,LW
680,Korbinian Holzer (D),Anaheim Ducks,29,0,3,3,0.10,10,-3,https://www.eliteprospects.com/player/12276/korbinian-holzer,2015-2014,nhl,Korbinian Holzer ,D
681,Matt Halischuk (RW),Winnipeg Jets,30,0,3,3,0.10,4,1,https://www.eliteprospects.com/player/12560/matt-halischuk,2015-2014,nhl,Matt Halischuk ,RW
682,Kevin Porter (C/RW),Pittsburgh Penguins,41,0,3,3,0.07,0,-2,https://www.eliteprospects.com/player/9212/kevin-porter,2015-2014,nhl,Kevin Porter ,C/RW
683,Sergei Plotnikov (RW),totals,45,0,3,3,0.07,24,-3,https://www.eliteprospects.com/player/17760/sergei-plotnikov,2015-2014,nhl,Sergei Plotnikov ,RW
684,Nate Prosser (D),Minnesota Wild,54,0,3,3,0.06,39,1,https://www.eliteprospects.com/player/38197/nate-prosser,2015-2014,nhl,Nate Prosser ,D
685,Derek Ryan (C/RW),Carolina Hurricanes,6,2,0,2,0.33,2,1,https://www.eliteprospects.com/player/67660/derek-ryan,2015-2014,nhl,Derek Ryan ,C/RW
686,Chris Kelly (C/LW),Boston Bruins,11,2,0,2,0.18,0,3,https://www.eliteprospects.com/player/9013/chris-kelly,2015-2014,nhl,Chris Kelly ,C/LW
687,Greg McKegg (C/W),Florida Panthers,15,2,0,2,0.13,2,1,https://www.eliteprospects.com/player/31283/greg-mckegg,2015-2014,nhl,Greg McKegg ,C/W
688,Daniel Sprong (RW/LW),Pittsburgh Penguins,18,2,0,2,0.11,0,-1,https://www.eliteprospects.com/player/231299/daniel-sprong,2015-2014,nhl,Daniel Sprong ,RW/LW
689,Paul Postma (D),Winnipeg Jets,26,2,0,2,0.08,4,-3,https://www.eliteprospects.com/player/15032/paul-postma,2015-2014,nhl,Paul Postma ,D
690,Evan Rodrigues (C/W),Buffalo Sabres,2,1,1,2,1.00,0,2,https://www.eliteprospects.com/player/62525/evan-rodrigues,2015-2014,nhl,Evan Rodrigues ,C/W
691,Buddy Robinson (RW),Ottawa Senators,3,1,1,2,0.67,4,2,https://www.eliteprospects.com/player/76182/buddy-robinson,2015-2014,nhl,Buddy Robinson ,RW
692,Freddie Hamilton (C/W),Calgary Flames,4,1,1,2,0.50,0,1,https://www.eliteprospects.com/player/31570/freddie-hamilton,2015-2014,nhl,Freddie Hamilton ,C/W
693,Jayson Megna (C),New York Rangers,6,1,1,2,0.33,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2015-2014,nhl,Jayson Megna ,C
694,Blake Pietila (LW),New Jersey Devils,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/45418/blake-pietila,2015-2014,nhl,Blake Pietila ,LW
695,Dustin Jeffrey (LW/C),Arizona Coyotes,7,1,1,2,0.29,2,2,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2015-2014,nhl,Dustin Jeffrey ,LW/C
696,Patrick Brown (C/RW),Carolina Hurricanes,7,1,1,2,0.29,4,4,https://www.eliteprospects.com/player/75038/patrick-brown,2015-2014,nhl,Patrick Brown ,C/RW
697,Hudson Fasching (RW),Buffalo Sabres,7,1,1,2,0.29,4,2,https://www.eliteprospects.com/player/114801/hudson-fasching,2015-2014,nhl,Hudson Fasching ,RW
698,Michael Chaput (C),Columbus Blue Jackets,8,1,1,2,0.25,5,3,https://www.eliteprospects.com/player/37543/michael-chaput,2015-2014,nhl,Michael Chaput ,C
699,Nikolay Goldobin (RW/LW),San Jose Sharks,9,1,1,2,0.22,0,1,https://www.eliteprospects.com/player/160550/nikolay-goldobin,2015-2014,nhl,Nikolay Goldobin ,RW/LW
700,Lucas Lessio (LW/RW),Montréal Canadiens,12,1,1,2,0.17,2,1,https://www.eliteprospects.com/player/45173/lucas-lessio,2015-2014,nhl,Lucas Lessio ,LW/RW
701,Nikita Tryamkin (D),Vancouver Canucks,13,1,1,2,0.15,10,-3,https://www.eliteprospects.com/player/123119/nikita-tryamkin,2015-2014,nhl,Nikita Tryamkin ,D
702,Derek Forbort (D),Los Angeles Kings,14,1,1,2,0.14,17,-1,https://www.eliteprospects.com/player/31265/derek-forbort,2015-2014,nhl,Derek Forbort ,D
703,Michael McCarron (RW/C),Montréal Canadiens,20,1,1,2,0.10,37,-10,https://www.eliteprospects.com/player/135703/michael-mccarron,2015-2014,nhl,Michael McCarron ,RW/C
704,David Warsofsky (D),totals,22,1,1,2,0.09,2,-9,https://www.eliteprospects.com/player/17499/david-warsofsky,2015-2014,nhl,David Warsofsky ,D
705,Drew Miller (LW/RW),Detroit Red Wings,28,1,1,2,0.07,2,-5,https://www.eliteprospects.com/player/11405/drew-miller,2015-2014,nhl,Drew Miller ,LW/RW
706,Stefan Matteau (C/LW),totals,32,1,1,2,0.06,17,-13,https://www.eliteprospects.com/player/77561/stefan-matteau,2015-2014,nhl,Stefan Matteau ,C/LW
707,Tom Gilbert (D),Montréal Canadiens,45,1,1,2,0.04,12,3,https://www.eliteprospects.com/player/11009/tom-gilbert,2015-2014,nhl,Tom Gilbert ,D
708,Mark Borowiecki (D),Ottawa Senators,63,1,1,2,0.03,107,-4,https://www.eliteprospects.com/player/19223/mark-borowiecki,2015-2014,nhl,Mark Borowiecki ,D
709,Pavel Zacha (C/LW),New Jersey Devils,1,0,2,2,2.00,0,4,https://www.eliteprospects.com/player/130786/pavel-zacha,2015-2014,nhl,Pavel Zacha ,C/LW
710,Charles Hudon (LW/RW),Montréal Canadiens,3,0,2,2,0.67,0,2,https://www.eliteprospects.com/player/76324/charles-hudon,2015-2014,nhl,Charles Hudon ,LW/RW
711,Viktor Lööv (D),Toronto Maple Leafs,4,0,2,2,0.50,0,4,https://www.eliteprospects.com/player/20058/viktor-loov,2015-2014,nhl,Viktor Lööv ,D
712,Christian Thomas (RW),totals,6,0,2,2,0.33,2,1,https://www.eliteprospects.com/player/30686/christian-thomas,2015-2014,nhl,Christian Thomas ,RW
713,Tobias Lindberg (W/C),Toronto Maple Leafs,6,0,2,2,0.33,4,0,https://www.eliteprospects.com/player/85671/tobias-lindberg,2015-2014,nhl,Tobias Lindberg ,W/C
714,Aaron Ness (D),Washington Capitals,8,0,2,2,0.25,2,4,https://www.eliteprospects.com/player/17497/aaron-ness,2015-2014,nhl,Aaron Ness ,D
715,Andrew Agozzino (LW/C),Colorado Avalanche,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/23816/andrew-agozzino,2015-2014,nhl,Andrew Agozzino ,LW/C
716,Adam Pelech (D),New York Islanders,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/89694/adam-pelech,2015-2014,nhl,Adam Pelech ,D
717,David Rundblad (D),Chicago Blackhawks,9,0,2,2,0.22,6,-2,https://www.eliteprospects.com/player/7069/david-rundblad,2015-2014,nhl,David Rundblad ,D
718,Jujhar Khaira (LW/C),Edmonton Oilers,15,0,2,2,0.13,13,-2,https://www.eliteprospects.com/player/93577/jujhar-khaira,2015-2014,nhl,Jujhar Khaira ,LW/C
719,Fredrik Claesson (D),Ottawa Senators,16,0,2,2,0.13,2,-6,https://www.eliteprospects.com/player/14412/fredrik-claesson,2015-2014,nhl,Fredrik Claesson ,D
720,Jamie Oleksiak (D),Dallas Stars,19,0,2,2,0.11,21,-5,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2015-2014,nhl,Jamie Oleksiak ,D
721,Steve Ott (C/W),St. Louis Blues,21,0,2,2,0.10,34,-3,https://www.eliteprospects.com/player/8944/steve-ott,2015-2014,nhl,Steve Ott ,C/W
722,Brian O'Neill (C/RW),New Jersey Devils,22,0,2,2,0.09,8,-3,https://www.eliteprospects.com/player/16709/brian-o-neill,2015-2014,nhl,Brian O'Neill ,C/RW
723,Nikita Zadorov (D),Colorado Avalanche,22,0,2,2,0.09,12,-5,https://www.eliteprospects.com/player/108648/nikita-zadorov,2015-2014,nhl,Nikita Zadorov ,D
724,Travis Moen (LW/RW),Dallas Stars,23,0,2,2,0.09,21,-3,https://www.eliteprospects.com/player/8535/travis-moen,2015-2014,nhl,Travis Moen ,LW/RW
725,Bryan Bickell (LW),Chicago Blackhawks,25,0,2,2,0.08,2,-5,https://www.eliteprospects.com/player/11346/bryan-bickell,2015-2014,nhl,Bryan Bickell ,LW
726,Petter Granberg (D),Nashville Predators,27,0,2,2,0.07,13,1,https://www.eliteprospects.com/player/13901/petter-granberg,2015-2014,nhl,Petter Granberg ,D
727,Jason Dickinson (C/LW),Dallas Stars,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/117018/jason-dickinson,2015-2014,nhl,Jason Dickinson ,C/LW
728,Patrick Sieloff (D),Calgary Flames,1,1,0,1,1.00,2,1,https://www.eliteprospects.com/player/94254/patrick-sieloff,2015-2014,nhl,Patrick Sieloff ,D
729,Alan Quine (C),New York Islanders,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/45411/alan-quine,2015-2014,nhl,Alan Quine ,C
730,Martin Havlát (RW/LW),St. Louis Blues,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/8624/martin-havlat,2015-2014,nhl,Martin Havlát ,RW/LW
731,Zac Dalpe (C/RW),Minnesota Wild,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/18240/zac-dalpe,2015-2014,nhl,Zac Dalpe ,C/RW
732,Paul Carey (W/C),Washington Capitals,4,1,0,1,0.25,0,0,https://www.eliteprospects.com/player/14386/paul-carey,2015-2014,nhl,Paul Carey ,W/C
733,Mike Angelidis (LW/C),Tampa Bay Lightning,4,1,0,1,0.25,5,2,https://www.eliteprospects.com/player/14040/mike-angelidis,2015-2014,nhl,Mike Angelidis ,LW/C
734,Kevin Fiala (W/C),Nashville Predators,5,1,0,1,0.20,0,0,https://www.eliteprospects.com/player/87971/kevin-fiala,2015-2014,nhl,Kevin Fiala ,W/C
735,Colin McDonald (RW),Philadelphia Flyers,5,1,0,1,0.20,7,0,https://www.eliteprospects.com/player/13411/colin-mcdonald,2015-2014,nhl,Colin McDonald ,RW
736,Scott Mayfield (D),New York Islanders,6,1,0,1,0.17,11,-4,https://www.eliteprospects.com/player/45906/scott-mayfield,2015-2014,nhl,Scott Mayfield ,D
737,T.J. Brennan (D),Toronto Maple Leafs,7,1,0,1,0.14,6,-6,https://www.eliteprospects.com/player/12169/t.j.-brennan,2015-2014,nhl,T.J. Brennan ,D
738,Laurent Dauphin (C),Arizona Coyotes,8,1,0,1,0.13,4,0,https://www.eliteprospects.com/player/126400/laurent-dauphin,2015-2014,nhl,Laurent Dauphin ,C
739,Zach Sill (C/LW),Washington Capitals,10,1,0,1,0.10,2,0,https://www.eliteprospects.com/player/35624/zach-sill,2015-2014,nhl,Zach Sill ,C/LW
740,Rob Klinkhammer (W/C),Edmonton Oilers,14,1,0,1,0.07,6,-6,https://www.eliteprospects.com/player/14517/rob-klinkhammer,2015-2014,nhl,Rob Klinkhammer ,W/C
741,Micheal Haley (C/W),San Jose Sharks,16,1,0,1,0.06,48,-2,https://www.eliteprospects.com/player/14655/micheal-haley,2015-2014,nhl,Micheal Haley ,C/W
742,Brendan Gaunce (C/LW),Vancouver Canucks,20,1,0,1,0.05,2,-9,https://www.eliteprospects.com/player/76290/brendan-gaunce,2015-2014,nhl,Brendan Gaunce ,C/LW
743,Luke Gazdic (LW),Edmonton Oilers,29,1,0,1,0.03,24,-6,https://www.eliteprospects.com/player/15037/luke-gazdic,2015-2014,nhl,Luke Gazdic ,LW
744,Michal Jordán (D),Carolina Hurricanes,36,1,0,1,0.03,12,-5,https://www.eliteprospects.com/player/12567/michal-jordan,2015-2014,nhl,Michal Jordán ,D
745,Taylor Fedun (D),Vancouver Canucks,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/34064/taylor-fedun,2015-2014,nhl,Taylor Fedun ,D
746,Turner Elson (C/LW),Calgary Flames,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/45522/turner-elson,2015-2014,nhl,Turner Elson ,C/LW
747,Sergei Tolchinsky (LW/RW),Carolina Hurricanes,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/108653/sergei-tolchinsky,2015-2014,nhl,Sergei Tolchinsky ,LW/RW
748,Yanni Gourde (C/W),Tampa Bay Lightning,2,0,1,1,0.50,2,1,https://www.eliteprospects.com/player/37303/yanni-gourde,2015-2014,nhl,Yanni Gourde ,C/W
749,Johan Franzén (LW),Detroit Red Wings,2,0,1,1,0.50,2,0,https://www.eliteprospects.com/player/158/johan-franzen,2015-2014,nhl,Johan Franzén ,LW
750,Drew Shore (C),Calgary Flames,2,0,1,1,0.50,2,0,https://www.eliteprospects.com/player/31263/drew-shore,2015-2014,nhl,Drew Shore ,C
751,Bracken Kearns (C),New York Islanders,2,0,1,1,0.50,4,1,https://www.eliteprospects.com/player/11551/bracken-kearns,2015-2014,nhl,Bracken Kearns ,C
752,Tommy Cross (D),Boston Bruins,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/11457/tommy-cross,2015-2014,nhl,Tommy Cross ,D
753,Ryan Hartman (RW/C),Chicago Blackhawks,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/90345/ryan-hartman,2015-2014,nhl,Ryan Hartman ,RW/C
754,Dominik Simon (C/W),Pittsburgh Penguins,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/105831/dominik-simon,2015-2014,nhl,Dominik Simon ,C/W
755,Sonny Milano (LW),Columbus Blue Jackets,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/189415/sonny-milano,2015-2014,nhl,Sonny Milano ,LW
756,Mike Zalewski (C/LW),Vancouver Canucks,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/60363/mike-zalewski,2015-2014,nhl,Mike Zalewski ,C/LW
757,Seth Griffith (C/RW),Boston Bruins,4,0,1,1,0.25,4,-4,https://www.eliteprospects.com/player/45606/seth-griffith,2015-2014,nhl,Seth Griffith ,C/RW
758,Tom Sestito (LW),Pittsburgh Penguins,4,0,1,1,0.25,19,1,https://www.eliteprospects.com/player/12269/tom-sestito,2015-2014,nhl,Tom Sestito ,LW
759,Marek Hrivík (C),New York Rangers,5,0,1,1,0.20,0,3,https://www.eliteprospects.com/player/17726/marek-hrivik,2015-2014,nhl,Marek Hrivík ,C
760,Xavier Ouellet (D),Detroit Red Wings,5,0,1,1,0.20,2,-2,https://www.eliteprospects.com/player/45164/xavier-ouellet,2015-2014,nhl,Xavier Ouellet ,D
761,Ben Harpur (D),Ottawa Senators,5,0,1,1,0.20,2,1,https://www.eliteprospects.com/player/144069/ben-harpur,2015-2014,nhl,Ben Harpur ,D
762,Joël Vermin (W/C),Tampa Bay Lightning,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/34828/joel-vermin,2015-2014,nhl,Joël Vermin ,W/C
763,Andrew Campbell (D),Toronto Maple Leafs,6,0,1,1,0.17,2,0,https://www.eliteprospects.com/player/19222/andrew-campbell,2015-2014,nhl,Andrew Campbell ,D
764,Frédérik Gauthier (C),Toronto Maple Leafs,7,0,1,1,0.14,0,-5,https://www.eliteprospects.com/player/128500/frederik-gauthier,2015-2014,nhl,Frédérik Gauthier ,C
765,Dylan Olsen (D),Florida Panthers,8,0,1,1,0.13,2,-1,https://www.eliteprospects.com/player/19294/dylan-olsen,2015-2014,nhl,Dylan Olsen ,D
766,Brett Ritchie (RW),Dallas Stars,8,0,1,1,0.13,7,-3,https://www.eliteprospects.com/player/45554/brett-ritchie,2015-2014,nhl,Brett Ritchie ,RW
767,Slater Koekkoek (D),Tampa Bay Lightning,9,0,1,1,0.11,2,-1,https://www.eliteprospects.com/player/84723/slater-koekkoek,2015-2014,nhl,Slater Koekkoek ,D
768,JC Lipon (RW),Winnipeg Jets,9,0,1,1,0.11,5,0,https://www.eliteprospects.com/player/45487/jc-lipon,2015-2014,nhl,JC Lipon ,RW
769,Craig Cunningham (W/C),Arizona Coyotes,10,0,1,1,0.10,2,-1,https://www.eliteprospects.com/player/18886/craig-cunningham,2015-2014,nhl,Craig Cunningham ,W/C
770,Tyler Wotherspoon (D),Calgary Flames,11,0,1,1,0.09,0,0,https://www.eliteprospects.com/player/37182/tyler-wotherspoon,2015-2014,nhl,Tyler Wotherspoon ,D
771,Anton Slepyshev (LW),Edmonton Oilers,11,0,1,1,0.09,2,-5,https://www.eliteprospects.com/player/117748/anton-slepyshev,2015-2014,nhl,Anton Slepyshev ,LW
772,Nikita Nikitin (D),Edmonton Oilers,11,0,1,1,0.09,8,-5,https://www.eliteprospects.com/player/12241/nikita-nikitin,2015-2014,nhl,Nikita Nikitin ,D
773,John Scott (LW),totals,12,0,1,1,0.08,27,-1,https://www.eliteprospects.com/player/11774/john-scott,2015-2014,nhl,John Scott ,LW
774,Derek Grant (C/W),Calgary Flames,15,0,1,1,0.07,2,-7,https://www.eliteprospects.com/player/18242/derek-grant,2015-2014,nhl,Derek Grant ,C/W
775,Scott Harrington (D),Toronto Maple Leafs,15,0,1,1,0.07,4,0,https://www.eliteprospects.com/player/39653/scott-harrington,2015-2014,nhl,Scott Harrington ,D
776,Michael Kostka (D),Ottawa Senators,15,0,1,1,0.07,4,6,https://www.eliteprospects.com/player/24186/michael-kostka,2015-2014,nhl,Michael Kostka ,D
777,Noel Acciari (C),Boston Bruins,19,0,1,1,0.05,8,-4,https://www.eliteprospects.com/player/214725/noel-acciari,2015-2014,nhl,Noel Acciari ,C
778,Seth Helgeson (D),New Jersey Devils,19,0,1,1,0.05,17,-5,https://www.eliteprospects.com/player/33895/seth-helgeson,2015-2014,nhl,Seth Helgeson ,D
779,Jacob de la Rose (C/W),Montréal Canadiens,22,0,1,1,0.05,6,-6,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2015-2014,nhl,Jacob de la Rose ,C/W
780,Brandon Gormley (D),Colorado Avalanche,26,0,1,1,0.04,8,-3,https://www.eliteprospects.com/player/19428/brandon-gormley,2015-2014,nhl,Brandon Gormley ,D
781,Griffin Reinhart (D),Edmonton Oilers,29,0,1,1,0.03,20,-6,https://www.eliteprospects.com/player/41183/griffin-reinhart,2015-2014,nhl,Griffin Reinhart ,D
782,Tuomo Ruutu (LW/RW),New Jersey Devils,33,0,1,1,0.03,8,-7,https://www.eliteprospects.com/player/2695/tuomo-ruutu,2015-2014,nhl,Tuomo Ruutu ,LW/RW
783,Stéphane Robidas (D),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8731/stephane-robidas,2015-2014,nhl,Stéphane Robidas ,D
