,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
625,Gavin Bayreuther (D),Columbus Blue Jackets,43,0,8,8,0.19,22,0,https://www.eliteprospects.com/player/178941/gavin-bayreuther,2021-2020,nhl,Gavin Bayreuther ,D
626,Tobias Björnfot (D),Los Angeles Kings,70,0,8,8,0.11,6,-12,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2021-2020,nhl,Tobias Björnfot ,D
627,Gabriel Vilardi (C),Los Angeles Kings,25,5,2,7,0.28,8,-5,https://www.eliteprospects.com/player/286867/gabriel-vilardi,2021-2020,nhl,Gabriel Vilardi ,C
628,Brendan Gaunce (C/LW),Columbus Blue Jackets,30,5,2,7,0.23,12,2,https://www.eliteprospects.com/player/76290/brendan-gaunce,2021-2020,nhl,Brendan Gaunce ,C/LW
629,Joe Snively (LW),Washington Capitals,12,4,3,7,0.58,2,3,https://www.eliteprospects.com/player/193445/joe-snively,2021-2020,nhl,Joe Snively ,LW
630,Paul Byron (LW/C),Montréal Canadiens,27,4,3,7,0.26,2,-8,https://www.eliteprospects.com/player/15036/paul-byron,2021-2020,nhl,Paul Byron ,LW/C
631,Givani Smith (RW/LW),Detroit Red Wings,46,4,3,7,0.15,108,-6,https://www.eliteprospects.com/player/252472/givani-smith,2021-2020,nhl,Givani Smith ,RW/LW
632,Henrik Borgström (C/W),Chicago Blackhawks,52,4,3,7,0.14,22,-14,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2021-2020,nhl,Henrik Borgström ,C/W
633,Tyler Johnson (C),Chicago Blackhawks,26,3,4,7,0.27,12,-8,https://www.eliteprospects.com/player/12078/tyler-johnson,2021-2020,nhl,Tyler Johnson ,C
634,Josh Mahura (D),Anaheim Ducks,38,3,4,7,0.18,12,-14,https://www.eliteprospects.com/player/166669/josh-mahura,2021-2020,nhl,Josh Mahura ,D
635,Julien Gauthier (RW),New York Rangers,49,3,4,7,0.14,8,-9,https://www.eliteprospects.com/player/213464/julien-gauthier,2021-2020,nhl,Julien Gauthier ,RW
636,Boris Katchouk (LW),totals,59,3,4,7,0.12,39,-7,https://www.eliteprospects.com/player/269859/boris-katchouk,2021-2020,nhl,Boris Katchouk ,LW
637,Dylan Gambrell (C/RW),Ottawa Senators,63,3,4,7,0.11,12,2,https://www.eliteprospects.com/player/192301/dylan-gambrell,2021-2020,nhl,Dylan Gambrell ,C/RW
638,Matt Martin (LW),New York Islanders,71,3,4,7,0.10,70,-2,https://www.eliteprospects.com/player/19225/matt-martin,2021-2020,nhl,Matt Martin ,LW
639,Austin Czarnik (C/RW),totals,17,2,5,7,0.41,0,5,https://www.eliteprospects.com/player/20707/austin-czarnik,2021-2020,nhl,Austin Czarnik ,C/RW
640,Cole Perfetti (C/LW),Winnipeg Jets,18,2,5,7,0.39,0,1,https://www.eliteprospects.com/player/201940/cole-perfetti,2021-2020,nhl,Cole Perfetti ,C/LW
641,Calle Rosén (D),St. Louis Blues,18,2,5,7,0.39,4,-2,https://www.eliteprospects.com/player/37021/calle-rosen,2021-2020,nhl,Calle Rosén ,D
642,Grégory Hofmann (LW),Columbus Blue Jackets,24,2,5,7,0.29,8,6,https://www.eliteprospects.com/player/66536/gregory-hofmann,2021-2020,nhl,Grégory Hofmann ,LW
643,Nolan Patrick (C),Vegas Golden Knights,25,2,5,7,0.28,6,1,https://www.eliteprospects.com/player/201274/nolan-patrick,2021-2020,nhl,Nolan Patrick ,C
644,Ross Johnston (LW),New York Islanders,32,2,5,7,0.22,44,-3,https://www.eliteprospects.com/player/106154/ross-johnston,2021-2020,nhl,Ross Johnston ,LW
645,Nicolas Meloche (D),San Jose Sharks,50,2,5,7,0.14,39,-17,https://www.eliteprospects.com/player/213821/nicolas-meloche,2021-2020,nhl,Nicolas Meloche ,D
646,Travis Dermott (D),totals,60,2,5,7,0.12,14,9,https://www.eliteprospects.com/player/214673/travis-dermott,2021-2020,nhl,Travis Dermott ,D
647,Patrik Nemeth (D),New York Rangers,63,2,5,7,0.11,28,-9,https://www.eliteprospects.com/player/10383/patrik-nemeth,2021-2020,nhl,Patrik Nemeth ,D
648,Jérémy Lauzon (D),totals,66,2,5,7,0.11,81,-6,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2021-2020,nhl,Jérémy Lauzon ,D
649,Tommy Novak (C),Nashville Predators,27,1,6,7,0.26,2,-4,https://www.eliteprospects.com/player/248374/tommy-novak,2021-2020,nhl,Tommy Novak ,C
650,Joel Kiviranta (LW),Dallas Stars,56,1,6,7,0.13,10,-6,https://www.eliteprospects.com/player/91109/joel-kiviranta,2021-2020,nhl,Joel Kiviranta ,LW
651,Cam Dineen (D),Arizona Coyotes,34,0,7,7,0.21,4,-16,https://www.eliteprospects.com/player/268444/cam-dineen,2021-2020,nhl,Cam Dineen ,D
652,Victor Mete (D),Ottawa Senators,37,0,7,7,0.19,4,-19,https://www.eliteprospects.com/player/232703/victor-mete,2021-2020,nhl,Victor Mete ,D
653,Michael Carcone (W/C),Arizona Coyotes,21,4,2,6,0.29,14,-8,https://www.eliteprospects.com/player/265300/michael-carcone,2021-2020,nhl,Michael Carcone ,W/C
654,Carter Rowney (RW/C),Detroit Red Wings,26,4,2,6,0.23,0,-4,https://www.eliteprospects.com/player/23959/carter-rowney,2021-2020,nhl,Carter Rowney ,RW/C
655,Max Willman (C/LW),Philadelphia Flyers,41,4,2,6,0.15,16,-13,https://www.eliteprospects.com/player/300657/max-willman,2021-2020,nhl,Max Willman ,C/LW
656,Alex Barré-Boulet (C/W),totals,16,3,3,6,0.38,4,0,https://www.eliteprospects.com/player/227670/alex-barre-boulet,2021-2020,nhl,Alex Barré-Boulet ,C/W
657,Kevin Labanc (RW/LW),San Jose Sharks,21,3,3,6,0.29,6,-4,https://www.eliteprospects.com/player/133841/kevin-labanc,2021-2020,nhl,Kevin Labanc ,RW/LW
658,Matt Luff (RW),Nashville Predators,23,3,3,6,0.26,4,3,https://www.eliteprospects.com/player/238487/matt-luff,2021-2020,nhl,Matt Luff ,RW
659,Joel Edmundson (D),Montréal Canadiens,24,3,3,6,0.25,35,-1,https://www.eliteprospects.com/player/59478/joel-edmundson,2021-2020,nhl,Joel Edmundson ,D
660,Brett Leason (RW),Washington Capitals,36,3,3,6,0.17,4,1,https://www.eliteprospects.com/player/257755/brett-leason,2021-2020,nhl,Brett Leason ,RW
661,Michael Stone (D),Calgary Flames,11,2,4,6,0.55,4,3,https://www.eliteprospects.com/player/11708/michael-stone,2021-2020,nhl,Michael Stone ,D
662,Radim Zohorna (C/W),Pittsburgh Penguins,17,2,4,6,0.35,4,12,https://www.eliteprospects.com/player/190526/radim-zohorna,2021-2020,nhl,Radim Zohorna ,C/W
663,Brett Murray (LW),Buffalo Sabres,19,2,4,6,0.32,23,-3,https://www.eliteprospects.com/player/267772/brett-murray,2021-2020,nhl,Brett Murray ,LW
664,Oskar Steen (C/RW),Boston Bruins,20,2,4,6,0.30,6,-1,https://www.eliteprospects.com/player/212666/oskar-steen,2021-2020,nhl,Oskar Steen ,C/RW
665,Corey Schueneman (D),Montréal Canadiens,24,2,4,6,0.25,8,-5,https://www.eliteprospects.com/player/118661/corey-schueneman,2021-2020,nhl,Corey Schueneman ,D
666,Jonas Røndbjerg (LW/RW),Vegas Golden Knights,30,2,4,6,0.20,4,0,https://www.eliteprospects.com/player/220099/jonas-rondbjerg,2021-2020,nhl,Jonas Røndbjerg ,LW/RW
667,Connor Dewar (C),Minnesota Wild,35,2,4,6,0.17,25,-4,https://www.eliteprospects.com/player/283843/connor-dewar,2021-2020,nhl,Connor Dewar ,C
668,Jake Leschyshyn (C),Vegas Golden Knights,41,2,4,6,0.15,8,-2,https://www.eliteprospects.com/player/279125/jake-leschyshyn,2021-2020,nhl,Jake Leschyshyn ,C
669,Joel Hanley (D),Dallas Stars,44,2,4,6,0.14,4,-13,https://www.eliteprospects.com/player/33730/joel-hanley,2021-2020,nhl,Joel Hanley ,D
670,Matias Maccelli (LW),Arizona Coyotes,23,1,5,6,0.26,4,-10,https://www.eliteprospects.com/player/375953/matias-maccelli,2021-2020,nhl,Matias Maccelli ,LW
671,Buddy Robinson (RW),Anaheim Ducks,32,1,5,6,0.19,19,2,https://www.eliteprospects.com/player/76182/buddy-robinson,2021-2020,nhl,Buddy Robinson ,RW
672,Reese Johnson (C/RW),Chicago Blackhawks,37,1,5,6,0.16,16,-13,https://www.eliteprospects.com/player/279121/reese-johnson,2021-2020,nhl,Reese Johnson ,C/RW
673,Andrej Sustr (D),totals,38,1,5,6,0.16,16,-4,https://www.eliteprospects.com/player/44405/andrej-sustr,2021-2020,nhl,Andrej Sustr ,D
674,Ryan Merkley (D),San Jose Sharks,39,1,5,6,0.15,8,-10,https://www.eliteprospects.com/player/273668/ryan-merkley,2021-2020,nhl,Ryan Merkley ,D
675,Robert Bortuzzo (D),St. Louis Blues,73,1,5,6,0.08,36,-4,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2021-2020,nhl,Robert Bortuzzo ,D
676,Sami Niku (D),Montréal Canadiens,13,0,6,6,0.46,2,3,https://www.eliteprospects.com/player/92502/sami-niku,2021-2020,nhl,Sami Niku ,D
677,Scott Perunovich (D),St. Louis Blues,19,0,6,6,0.32,8,2,https://www.eliteprospects.com/player/300906/scott-perunovich,2021-2020,nhl,Scott Perunovich ,D
678,Mitchell Stephens (C),Detroit Red Wings,27,0,6,6,0.22,8,-8,https://www.eliteprospects.com/player/186392/mitchell-stephens,2021-2020,nhl,Mitchell Stephens ,C
679,Urho Vaakanainen (D),totals,29,0,6,6,0.21,10,-5,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2021-2020,nhl,Urho Vaakanainen ,D
680,Casey Fitzgerald (D),Buffalo Sabres,36,0,6,6,0.17,36,-19,https://www.eliteprospects.com/player/177660/casey-fitzgerald,2021-2020,nhl,Casey Fitzgerald ,D
681,Josh Brown (D),totals,52,0,6,6,0.12,37,-7,https://www.eliteprospects.com/player/82512/josh-brown,2021-2020,nhl,Josh Brown ,D
682,Brendan Perlini (LW/C),Edmonton Oilers,23,4,1,5,0.22,6,-2,https://www.eliteprospects.com/player/186992/brendan-perlini,2021-2020,nhl,Brendan Perlini ,LW/C
683,Drew O'Connor (LW),Pittsburgh Penguins,22,3,2,5,0.23,4,-1,https://www.eliteprospects.com/player/378129/drew-o-connor,2021-2020,nhl,Drew O'Connor ,LW
684,Jeffrey Viel (LW),San Jose Sharks,34,3,2,5,0.15,114,-2,https://www.eliteprospects.com/player/213441/jeffrey-viel,2021-2020,nhl,Jeffrey Viel ,LW
685,Jesse Ylönen (RW),Montréal Canadiens,14,2,3,5,0.36,2,2,https://www.eliteprospects.com/player/299117/jesse-ylonen,2021-2020,nhl,Jesse Ylönen ,RW
686,Drake Caggiula (C/LW),Buffalo Sabres,18,2,3,5,0.28,4,-4,https://www.eliteprospects.com/player/97396/drake-caggiula,2021-2020,nhl,Drake Caggiula ,C/LW
687,Mark Jankowski (C),Buffalo Sabres,19,2,3,5,0.26,4,2,https://www.eliteprospects.com/player/146518/mark-jankowski,2021-2020,nhl,Mark Jankowski ,C
688,Morgan Barron (C/LW),totals,27,2,3,5,0.19,8,-4,https://www.eliteprospects.com/player/195024/morgan-barron,2021-2020,nhl,Morgan Barron ,C/LW
689,Colton Sceviour (C/W),Edmonton Oilers,35,2,3,5,0.14,26,-6,https://www.eliteprospects.com/player/12557/colton-sceviour,2021-2020,nhl,Colton Sceviour ,C/W
690,Greg McKegg (C/W),New York Rangers,43,2,3,5,0.12,6,-11,https://www.eliteprospects.com/player/31283/greg-mckegg,2021-2020,nhl,Greg McKegg ,C/W
691,Kurtis MacDermid (D),Colorado Avalanche,58,2,3,5,0.09,89,1,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2021-2020,nhl,Kurtis MacDermid ,D
692,Ryan Ellis (D),Philadelphia Flyers,4,1,4,5,1.25,0,2,https://www.eliteprospects.com/player/14012/ryan-ellis,2021-2020,nhl,Ryan Ellis ,D
693,Robin Salo (D),New York Islanders,21,1,4,5,0.24,4,-6,https://www.eliteprospects.com/player/197821/robin-salo,2021-2020,nhl,Robin Salo ,D
694,Mark Friedman (D),Pittsburgh Penguins,26,1,4,5,0.19,23,1,https://www.eliteprospects.com/player/107113/mark-friedman,2021-2020,nhl,Mark Friedman ,D
695,Tyler Pitlick (C/RW),totals,39,1,4,5,0.13,6,-11,https://www.eliteprospects.com/player/40064/tyler-pitlick,2021-2020,nhl,Tyler Pitlick ,C/RW
696,Kyle Burroughs (D),Vancouver Canucks,42,1,4,5,0.12,39,-3,https://www.eliteprospects.com/player/87758/kyle-burroughs,2021-2020,nhl,Kyle Burroughs ,D
697,Simon Benoît (D),Anaheim Ducks,53,1,4,5,0.09,22,-5,https://www.eliteprospects.com/player/254891/simon-benoit,2021-2020,nhl,Simon Benoît ,D
698,Thomas Bordeleau (C),San Jose Sharks,8,0,5,5,0.63,0,-1,https://www.eliteprospects.com/player/296636/thomas-bordeleau,2021-2020,nhl,Thomas Bordeleau ,C
699,Ville Heinola (D),Winnipeg Jets,12,0,5,5,0.42,10,-2,https://www.eliteprospects.com/player/428795/ville-heinola,2021-2020,nhl,Ville Heinola ,D
700,Dylan Samberg (D),Winnipeg Jets,15,0,5,5,0.33,4,3,https://www.eliteprospects.com/player/201527/dylan-samberg,2021-2020,nhl,Dylan Samberg ,D
701,Lassi Thomson (D),Ottawa Senators,16,0,5,5,0.31,2,-8,https://www.eliteprospects.com/player/372919/lassi-thomson,2021-2020,nhl,Lassi Thomson ,D
702,William Lagesson (D),totals,33,0,5,5,0.15,13,3,https://www.eliteprospects.com/player/86158/william-lagesson,2021-2020,nhl,William Lagesson ,D
703,Nolan Foote (LW),New Jersey Devils,7,3,1,4,0.57,0,3,https://www.eliteprospects.com/player/240385/nolan-foote,2021-2020,nhl,Nolan Foote ,LW
704,Brett Ritchie (RW),Calgary Flames,41,3,1,4,0.10,29,-6,https://www.eliteprospects.com/player/45554/brett-ritchie,2021-2020,nhl,Brett Ritchie ,RW
705,Mike Sgarbossa (C),Washington Capitals,10,2,2,4,0.40,0,3,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2021-2020,nhl,Mike Sgarbossa ,C
706,Nathan Smith (C),Arizona Coyotes,10,2,2,4,0.40,2,-1,https://www.eliteprospects.com/player/484201/nathan-smith,2021-2020,nhl,Nathan Smith ,C
707,Calen Addison (D),Minnesota Wild,15,2,2,4,0.27,2,-4,https://www.eliteprospects.com/player/278861/calen-addison,2021-2020,nhl,Calen Addison ,D
708,Ronnie Attard (D),Philadelphia Flyers,15,2,2,4,0.27,8,-2,https://www.eliteprospects.com/player/284030/ronnie-attard,2021-2020,nhl,Ronnie Attard ,D
709,Mark Kastelic (C),Ottawa Senators,16,2,2,4,0.25,14,-1,https://www.eliteprospects.com/player/276474/mark-kastelic,2021-2020,nhl,Mark Kastelic ,C
710,Arttu Ruotsalainen (C/W),Buffalo Sabres,18,2,2,4,0.22,6,-1,https://www.eliteprospects.com/player/152112/arttu-ruotsalainen,2021-2020,nhl,Arttu Ruotsalainen ,C/W
711,James Neal (LW),St. Louis Blues,19,2,2,4,0.21,0,-1,https://www.eliteprospects.com/player/9362/james-neal,2021-2020,nhl,James Neal ,LW
712,Justin Dowling (C/W),Vancouver Canucks,22,2,2,4,0.18,2,-3,https://www.eliteprospects.com/player/23320/justin-dowling,2021-2020,nhl,Justin Dowling ,C/W
713,Axel Jonsson Fjällby (LW),Washington Capitals,23,2,2,4,0.17,4,0,https://www.eliteprospects.com/player/246070/axel-jonsson-fjallby,2021-2020,nhl,Axel Jonsson Fjällby ,LW
714,Marian Studenic (LW/RW),totals,33,2,2,4,0.12,6,-7,https://www.eliteprospects.com/player/305485/marian-studenic,2021-2020,nhl,Marian Studenic ,LW/RW
715,Haydn Fleury (D),Seattle Kraken,36,2,2,4,0.11,13,0,https://www.eliteprospects.com/player/119392/haydn-fleury,2021-2020,nhl,Haydn Fleury ,D
716,John Hayden (C/RW),Buffalo Sabres,55,2,2,4,0.07,84,-12,https://www.eliteprospects.com/player/151828/john-hayden,2021-2020,nhl,John Hayden ,C/RW
717,Isaac Ratcliffe (LW),Philadelphia Flyers,10,1,3,4,0.40,10,-1,https://www.eliteprospects.com/player/300398/isaac-ratcliffe,2021-2020,nhl,Isaac Ratcliffe ,LW
718,Taro Hirose (LW),Detroit Red Wings,15,1,3,4,0.27,4,-5,https://www.eliteprospects.com/player/83462/taro-hirose,2021-2020,nhl,Taro Hirose ,LW
719,Matt Irwin (D),Washington Capitals,17,1,3,4,0.24,6,0,https://www.eliteprospects.com/player/18745/matt-irwin,2021-2020,nhl,Matt Irwin ,D
720,Kevin Bahl (D),New Jersey Devils,17,1,3,4,0.24,10,-6,https://www.eliteprospects.com/player/248583/kevin-bahl,2021-2020,nhl,Kevin Bahl ,D
721,Kyle Turris (C/RW),Edmonton Oilers,23,1,3,4,0.17,4,-5,https://www.eliteprospects.com/player/11345/kyle-turris,2021-2020,nhl,Kyle Turris ,C/RW
722,Nils Lundkvist (D),New York Rangers,25,1,3,4,0.16,0,4,https://www.eliteprospects.com/player/384079/nils-lundkvist,2021-2020,nhl,Nils Lundkvist ,D
723,Kyle Clifford (LW),totals,25,1,3,4,0.16,31,-5,https://www.eliteprospects.com/player/15480/kyle-clifford,2021-2020,nhl,Kyle Clifford ,LW
724,Philippe Myers (D),Nashville Predators,27,1,3,4,0.15,12,5,https://www.eliteprospects.com/player/223515/philippe-myers,2021-2020,nhl,Philippe Myers ,D
725,Andrej Sekera (D),Dallas Stars,32,1,3,4,0.13,16,-3,https://www.eliteprospects.com/player/9249/andrej-sekera,2021-2020,nhl,Andrej Sekera ,D
726,Thomas Harley (D),Dallas Stars,34,1,3,4,0.12,6,-4,https://www.eliteprospects.com/player/465160/thomas-harley,2021-2020,nhl,Thomas Harley ,D
727,William Eklund (C/LW),San Jose Sharks,9,0,4,4,0.44,2,-3,https://www.eliteprospects.com/player/394719/william-eklund,2021-2020,nhl,William Eklund ,C/LW
728,Bobby Brink (RW),Philadelphia Flyers,10,0,4,4,0.40,0,-5,https://www.eliteprospects.com/player/496724/bobby-brink,2021-2020,nhl,Bobby Brink ,RW
729,Derrick Pouliot (D),totals,11,0,4,4,0.36,4,6,https://www.eliteprospects.com/player/59741/derrick-pouliot,2021-2020,nhl,Derrick Pouliot ,D
730,Sammy Blais (LW/RW),New York Rangers,14,0,4,4,0.29,17,3,https://www.eliteprospects.com/player/213830/sammy-blais,2021-2020,nhl,Sammy Blais ,LW/RW
731,Slater Koekkoek (D),Edmonton Oilers,19,0,4,4,0.21,16,2,https://www.eliteprospects.com/player/84723/slater-koekkoek,2021-2020,nhl,Slater Koekkoek ,D
732,Nathan Beaulieu (D),totals,24,0,4,4,0.17,25,-7,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2021-2020,nhl,Nathan Beaulieu ,D
733,Colton White (D),New Jersey Devils,27,0,4,4,0.15,8,2,https://www.eliteprospects.com/player/204911/colton-white,2021-2020,nhl,Colton White ,D
734,Ryan Murray (D),Colorado Avalanche,37,0,4,4,0.11,2,-3,https://www.eliteprospects.com/player/41768/ryan-murray,2021-2020,nhl,Ryan Murray ,D
735,Riley Nash (C),totals,49,0,4,4,0.08,10,-5,https://www.eliteprospects.com/player/12507/riley-nash,2021-2020,nhl,Riley Nash ,C
736,Mark Borowiecki (D),Nashville Predators,57,0,4,4,0.07,151,-9,https://www.eliteprospects.com/player/19223/mark-borowiecki,2021-2020,nhl,Mark Borowiecki ,D
737,Marc McLaughlin (C),Boston Bruins,11,3,0,3,0.27,8,-1,https://www.eliteprospects.com/player/300610/marc-mclaughlin,2021-2020,nhl,Marc McLaughlin ,C
738,Jujhar Khaira (LW/C),Chicago Blackhawks,27,3,0,3,0.11,13,-4,https://www.eliteprospects.com/player/93577/jujhar-khaira,2021-2020,nhl,Jujhar Khaira ,LW/C
739,Owen Power (D),Buffalo Sabres,8,2,1,3,0.38,2,3,https://www.eliteprospects.com/player/504240/owen-power,2021-2020,nhl,Owen Power ,D
740,Mason McTavish (C),Anaheim Ducks,9,2,1,3,0.33,2,3,https://www.eliteprospects.com/player/479812/mason-mctavish,2021-2020,nhl,Mason McTavish ,C
741,Jack McBain (C),Arizona Coyotes,10,2,1,3,0.30,6,-6,https://www.eliteprospects.com/player/363685/jack-mcbain,2021-2020,nhl,Jack McBain ,C
742,Sheldon Dries (C/W),Vancouver Canucks,11,2,1,3,0.27,0,-3,https://www.eliteprospects.com/player/97620/sheldon-dries,2021-2020,nhl,Sheldon Dries ,C/W
743,Jan Jeník (RW/C),Arizona Coyotes,13,2,1,3,0.23,11,-6,https://www.eliteprospects.com/player/247318/jan-jenik,2021-2020,nhl,Jan Jeník ,RW/C
744,Adam Brooks (C),totals,25,2,1,3,0.12,2,2,https://www.eliteprospects.com/player/120202/adam-brooks,2021-2020,nhl,Adam Brooks ,C
745,Liam O'Brien (C/LW),Arizona Coyotes,39,2,1,3,0.08,106,1,https://www.eliteprospects.com/player/84724/liam-o-brien,2021-2020,nhl,Liam O'Brien ,C/LW
746,Kristian Vesalainen (LW/RW),Winnipeg Jets,53,2,1,3,0.06,6,-8,https://www.eliteprospects.com/player/222125/kristian-vesalainen,2021-2020,nhl,Kristian Vesalainen ,LW/RW
747,Hayden Hodgson (RW),Philadelphia Flyers,6,1,2,3,0.50,11,-1,https://www.eliteprospects.com/player/188193/hayden-hodgson,2021-2020,nhl,Hayden Hodgson ,RW
748,Josh Leivo (LW/RW),Carolina Hurricanes,7,1,2,3,0.43,2,1,https://www.eliteprospects.com/player/88692/josh-leivo,2021-2020,nhl,Josh Leivo ,LW/RW
749,Nick Blankenburg (D),Columbus Blue Jackets,7,1,2,3,0.43,4,-3,https://www.eliteprospects.com/player/233484/nick-blankenburg,2021-2020,nhl,Nick Blankenburg ,D
750,Nick Merkley (RW/C),San Jose Sharks,9,1,2,3,0.33,0,-2,https://www.eliteprospects.com/player/107894/nick-merkley,2021-2020,nhl,Nick Merkley ,RW/C
751,Carson Meyer (RW),Columbus Blue Jackets,13,1,2,3,0.23,6,0,https://www.eliteprospects.com/player/272540/carson-meyer,2021-2020,nhl,Carson Meyer ,RW
752,Logan Shaw (RW/C),Ottawa Senators,17,1,2,3,0.18,2,-3,https://www.eliteprospects.com/player/37280/logan-shaw,2021-2020,nhl,Logan Shaw ,RW/C
753,Benoit-Olivier Groulx (C/LW),Anaheim Ducks,18,1,2,3,0.17,2,0,https://www.eliteprospects.com/player/335689/benoit-olivier-groulx,2021-2020,nhl,Benoit-Olivier Groulx ,C/LW
754,Philip Broberg (D),Edmonton Oilers,23,1,2,3,0.13,8,-8,https://www.eliteprospects.com/player/349467/philip-broberg,2021-2020,nhl,Philip Broberg ,D
755,Troy Stecher (D),totals,29,1,2,3,0.10,13,-7,https://www.eliteprospects.com/player/59042/troy-stecher,2021-2020,nhl,Troy Stecher ,D
756,Vladislav Kolyachonok (D),Arizona Coyotes,32,1,2,3,0.09,6,0,https://www.eliteprospects.com/player/490232/vladislav-kolyachonok,2021-2020,nhl,Vladislav Kolyachonok ,D
757,Nate Thompson (C),Philadelphia Flyers,33,1,2,3,0.09,31,-15,https://www.eliteprospects.com/player/10261/nate-thompson,2021-2020,nhl,Nate Thompson ,C
758,Kevin Connauton (D),totals,39,1,2,3,0.08,4,-3,https://www.eliteprospects.com/player/38032/kevin-connauton,2021-2020,nhl,Kevin Connauton ,D
759,Tucker Poolman (D),Vancouver Canucks,40,1,2,3,0.08,12,2,https://www.eliteprospects.com/player/118006/tucker-poolman,2021-2020,nhl,Tucker Poolman ,D
760,Nick Seeler (D),Philadelphia Flyers,43,1,2,3,0.07,29,-3,https://www.eliteprospects.com/player/107099/nick-seeler,2021-2020,nhl,Nick Seeler ,D
761,Jonah Gadjovich (LW),San Jose Sharks,43,1,2,3,0.07,74,-9,https://www.eliteprospects.com/player/252476/jonah-gadjovich,2021-2020,nhl,Jonah Gadjovich ,LW
762,Matt Tennyson (D),Nashville Predators,8,0,3,3,0.38,4,0,https://www.eliteprospects.com/player/37796/matt-tennyson,2021-2020,nhl,Matt Tennyson ,D
763,Kent Johnson (LW/C),Columbus Blue Jackets,9,0,3,3,0.33,2,2,https://www.eliteprospects.com/player/521697/kent-johnson,2021-2020,nhl,Kent Johnson ,LW/C
764,Jakub Zboril (D),Boston Bruins,10,0,3,3,0.30,4,1,https://www.eliteprospects.com/player/112379/jakub-zboril,2021-2020,nhl,Jakub Zboril ,D
765,Dennis Cholowski (D),totals,11,0,3,3,0.27,2,-3,https://www.eliteprospects.com/player/247137/dennis-cholowski,2021-2020,nhl,Dennis Cholowski ,D
766,Jack Studnicka (C),Boston Bruins,15,0,3,3,0.20,4,-5,https://www.eliteprospects.com/player/284096/jack-studnicka,2021-2020,nhl,Jack Studnicka ,C
767,Jalen Chatfield (D),Carolina Hurricanes,16,0,3,3,0.19,8,1,https://www.eliteprospects.com/player/205562/jalen-chatfield,2021-2020,nhl,Jalen Chatfield ,D
768,Jayson Megna (C),Colorado Avalanche,20,0,3,3,0.15,4,-2,https://www.eliteprospects.com/player/46027/jayson-megna,2021-2020,nhl,Jayson Megna ,C
769,Tanner Kero (C/RW),Dallas Stars,23,0,3,3,0.13,0,-5,https://www.eliteprospects.com/player/55796/tanner-kero,2021-2020,nhl,Tanner Kero ,C/RW
770,Jack Drury (C),Carolina Hurricanes,2,2,0,2,1.00,2,3,https://www.eliteprospects.com/player/283916/jack-drury,2021-2020,nhl,Jack Drury ,C
771,Martin Frk (RW),Los Angeles Kings,6,2,0,2,0.33,2,-4,https://www.eliteprospects.com/player/56033/martin-frk,2021-2020,nhl,Martin Frk ,RW
772,Paul Cotter (C/LW),Vegas Golden Knights,7,2,0,2,0.29,6,1,https://www.eliteprospects.com/player/284097/paul-cotter,2021-2020,nhl,Paul Cotter ,C/LW
773,Alexei Toropchenko (RW),St. Louis Blues,28,2,0,2,0.07,15,-9,https://www.eliteprospects.com/player/312825/alexei-toropchenko,2021-2020,nhl,Alexei Toropchenko ,RW
774,Jack Quinn (RW/LW),Buffalo Sabres,2,1,1,2,1.00,0,0,https://www.eliteprospects.com/player/336828/jack-quinn,2021-2020,nhl,Jack Quinn ,RW/LW
775,Nikita Okhotyuk (D),New Jersey Devils,5,1,1,2,0.40,2,-2,https://www.eliteprospects.com/player/398144/nikita-okhotyuk,2021-2020,nhl,Nikita Okhotyuk ,D
776,Trey Fix-Wolansky (RW),Columbus Blue Jackets,6,1,1,2,0.33,0,-1,https://www.eliteprospects.com/player/257717/trey-fix-wolansky,2021-2020,nhl,Trey Fix-Wolansky ,RW
777,Justin Barron (D),totals,7,1,1,2,0.29,0,-3,https://www.eliteprospects.com/player/294613/justin-barron,2021-2020,nhl,Justin Barron ,D
778,Riley Damiani (C),Dallas Stars,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/305431/riley-damiani,2021-2020,nhl,Riley Damiani ,C
779,Brad Malone (C/LW),Edmonton Oilers,8,1,1,2,0.25,2,-2,https://www.eliteprospects.com/player/12188/brad-malone,2021-2020,nhl,Brad Malone ,C/LW
780,A.J. Greer (LW),New Jersey Devils,9,1,1,2,0.22,2,0,https://www.eliteprospects.com/player/151125/a.j.-greer,2021-2020,nhl,A.J. Greer ,LW
781,Christian Wolanin (D),totals,9,1,1,2,0.22,2,-1,https://www.eliteprospects.com/player/188788/christian-wolanin,2021-2020,nhl,Christian Wolanin ,D
782,Jake Neighbours (LW),St. Louis Blues,9,1,1,2,0.22,2,-2,https://www.eliteprospects.com/player/391048/jake-neighbours,2021-2020,nhl,Jake Neighbours ,LW
