,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
311,Josh Anderson (RW/LW),Montréal Canadiens,4,1,0,1,0.25,2,1,https://www.eliteprospects.com/player/95853/josh-anderson,2022-2021,nhl,Josh Anderson ,RW/LW
312,Curtis Lazar (C/RW),Vancouver Canucks,4,1,0,1,0.25,2,2,https://www.eliteprospects.com/player/81116/curtis-lazar,2022-2021,nhl,Curtis Lazar ,C/RW
313,Alexander Wennberg (C),Seattle Kraken,4,1,0,1,0.25,2,0,https://www.eliteprospects.com/player/37041/alexander-wennberg,2022-2021,nhl,Alexander Wennberg ,C
314,Derek Forbort (D),Boston Bruins,4,1,0,1,0.25,2,3,https://www.eliteprospects.com/player/31265/derek-forbort,2022-2021,nhl,Derek Forbort ,D
315,Derek Grant (C/W),Anaheim Ducks,4,1,0,1,0.25,4,0,https://www.eliteprospects.com/player/18242/derek-grant,2022-2021,nhl,Derek Grant ,C/W
316,Justin Holl (D),Toronto Maple Leafs,4,1,0,1,0.25,4,1,https://www.eliteprospects.com/player/46905/justin-holl,2022-2021,nhl,Justin Holl ,D
317,Paul Cotter (C/LW),Vegas Golden Knights,4,1,0,1,0.25,4,1,https://www.eliteprospects.com/player/284097/paul-cotter,2022-2021,nhl,Paul Cotter ,C/LW
318,Taylor Hall (LW),Boston Bruins,4,1,0,1,0.25,6,-1,https://www.eliteprospects.com/player/14360/taylor-hall,2022-2021,nhl,Taylor Hall ,LW
319,Maxime Comtois (LW),Anaheim Ducks,4,1,0,1,0.25,24,-2,https://www.eliteprospects.com/player/201534/maxime-comtois,2022-2021,nhl,Maxime Comtois ,LW
320,Tomas Hertl (C/LW),San Jose Sharks,5,1,0,1,0.20,2,-5,https://www.eliteprospects.com/player/56038/tomas-hertl,2022-2021,nhl,Tomas Hertl ,C/LW
321,Tanner Jeannot (LW/RW),Nashville Predators,5,1,0,1,0.20,9,-1,https://www.eliteprospects.com/player/200717/tanner-jeannot,2022-2021,nhl,Tanner Jeannot ,LW/RW
322,Robert Thomas (C/RW),St. Louis Blues,1,0,1,1,1.00,0,2,https://www.eliteprospects.com/player/201681/robert-thomas,2022-2021,nhl,Robert Thomas ,C/RW
323,Fabian Zetterlund (LW),New Jersey Devils,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/265608/fabian-zetterlund,2022-2021,nhl,Fabian Zetterlund ,LW
324,Vinnie Hinostroza (C/RW),Buffalo Sabres,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2022-2021,nhl,Vinnie Hinostroza ,C/RW
325,Torey Krug (D),St. Louis Blues,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/37747/torey-krug,2022-2021,nhl,Torey Krug ,D
326,Justin Faulk (D),St. Louis Blues,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/20715/justin-faulk,2022-2021,nhl,Justin Faulk ,D
327,Nick Leddy (D),St. Louis Blues,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/38067/nick-leddy,2022-2021,nhl,Nick Leddy ,D
328,Blake Wheeler (RW/C),Winnipeg Jets,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/9215/blake-wheeler,2022-2021,nhl,Blake Wheeler ,RW/C
329,Saku Mäenalanen (LW/C),Winnipeg Jets,2,0,1,1,0.50,0,-1,https://www.eliteprospects.com/player/73109/saku-maenalanen,2022-2021,nhl,Saku Mäenalanen ,LW/C
330,Jonathan Drouin (LW/C),Montréal Canadiens,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/118657/jonathan-drouin,2022-2021,nhl,Jonathan Drouin ,LW/C
331,Tyler Bertuzzi (LW),Detroit Red Wings,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/125028/tyler-bertuzzi,2022-2021,nhl,Tyler Bertuzzi ,LW
332,Pius Suter (C),Detroit Red Wings,2,0,1,1,0.50,0,-1,https://www.eliteprospects.com/player/135775/pius-suter,2022-2021,nhl,Pius Suter ,C
333,Kailer Yamamoto (W/C),Edmonton Oilers,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/247915/kailer-yamamoto,2022-2021,nhl,Kailer Yamamoto ,W/C
334,David Gustafsson (C),Winnipeg Jets,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/293796/david-gustafsson,2022-2021,nhl,David Gustafsson ,C
335,Dylan Guenther (RW/LW),Arizona Coyotes,2,0,1,1,0.50,0,-2,https://www.eliteprospects.com/player/476538/dylan-guenther,2022-2021,nhl,Dylan Guenther ,RW/LW
336,Josh Morrissey (D),Winnipeg Jets,2,0,1,1,0.50,2,2,https://www.eliteprospects.com/player/62293/josh-morrissey,2022-2021,nhl,Josh Morrissey ,D
337,Pierre-Luc Dubois (C/LW),Winnipeg Jets,2,0,1,1,0.50,2,-2,https://www.eliteprospects.com/player/252480/pierre-luc-dubois,2022-2021,nhl,Pierre-Luc Dubois ,C/LW
338,Tyson Jost (C),Minnesota Wild,3,0,1,1,0.33,0,-2,https://www.eliteprospects.com/player/148111/tyson-jost,2022-2021,nhl,Tyson Jost ,C
339,Kevin Rooney (C),Calgary Flames,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/180925/kevin-rooney,2022-2021,nhl,Kevin Rooney ,C
340,Tyler Motte (C/W),Ottawa Senators,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/151824/tyler-motte,2022-2021,nhl,Tyler Motte ,C/W
341,Yegor Zamula (D),Philadelphia Flyers,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/398138/yegor-zamula,2022-2021,nhl,Yegor Zamula ,D
342,Haydn Fleury (D),Tampa Bay Lightning,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/119392/haydn-fleury,2022-2021,nhl,Haydn Fleury ,D
343,Tucker Poolman (D),Vancouver Canucks,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/118006/tucker-poolman,2022-2021,nhl,Tucker Poolman ,D
344,J.T. Compher (W/C),Colorado Avalanche,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/114800/j.t.-compher,2022-2021,nhl,J.T. Compher ,W/C
345,Yegor Sharangovich (C/W),New Jersey Devils,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/271111/yegor-sharangovich,2022-2021,nhl,Yegor Sharangovich ,C/W
346,Jakub Lauko (C/LW),Boston Bruins,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/273830/jakub-lauko,2022-2021,nhl,Jakub Lauko ,C/LW
347,Kent Johnson (LW/C),Columbus Blue Jackets,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/521697/kent-johnson,2022-2021,nhl,Kent Johnson ,LW/C
348,Nils Lundkvist (D),Dallas Stars,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/384079/nils-lundkvist,2022-2021,nhl,Nils Lundkvist ,D
349,Anton Lundell (C),Florida Panthers,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/360145/anton-lundell,2022-2021,nhl,Anton Lundell ,C
350,Matias Maccelli (LW),Arizona Coyotes,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/375953/matias-maccelli,2022-2021,nhl,Matias Maccelli ,LW
351,Jake Sanderson (D),Ottawa Senators,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/413015/jake-sanderson,2022-2021,nhl,Jake Sanderson ,D
352,Seth Jones (D),Chicago Blackhawks,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/90355/seth-jones,2022-2021,nhl,Seth Jones ,D
353,Jaccob Slavin (D),Carolina Hurricanes,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/97621/jaccob-slavin,2022-2021,nhl,Jaccob Slavin ,D
354,Ryan Graves (D),New Jersey Devils,3,0,1,1,0.33,0,-2,https://www.eliteprospects.com/player/103763/ryan-graves,2022-2021,nhl,Ryan Graves ,D
355,Brent Burns (D),Carolina Hurricanes,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/9103/brent-burns,2022-2021,nhl,Brent Burns ,D
356,Jack Johnson (D),Chicago Blackhawks,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/9205/jack-johnson,2022-2021,nhl,Jack Johnson ,D
357,Patrick Kane (RW),Chicago Blackhawks,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/9326/patrick-kane,2022-2021,nhl,Patrick Kane ,RW
358,Kyle Okposo (RW/C),Buffalo Sabres,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/10458/kyle-okposo,2022-2021,nhl,Kyle Okposo ,RW/C
359,Jared Spurgeon (D),Minnesota Wild,3,0,1,1,0.33,0,-2,https://www.eliteprospects.com/player/11611/jared-spurgeon,2022-2021,nhl,Jared Spurgeon ,D
360,Tyson Barrie (D),Edmonton Oilers,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/15127/tyson-barrie,2022-2021,nhl,Tyson Barrie ,D
361,Derek Stepan (C),Carolina Hurricanes,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/19040/derek-stepan,2022-2021,nhl,Derek Stepan ,C
362,Craig Smith (RW/C),Boston Bruins,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/27038/craig-smith,2022-2021,nhl,Craig Smith ,RW/C
363,Austin Watson (W/C),Ottawa Senators,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/33753/austin-watson,2022-2021,nhl,Austin Watson ,W/C
364,Brian Dumoulin (D),Pittsburgh Penguins,3,0,1,1,0.33,0,3,https://www.eliteprospects.com/player/33896/brian-dumoulin,2022-2021,nhl,Brian Dumoulin ,D
365,Ryan Murray (D),Edmonton Oilers,3,0,1,1,0.33,0,-3,https://www.eliteprospects.com/player/41768/ryan-murray,2022-2021,nhl,Ryan Murray ,D
366,Ryan Pulock (D),New York Islanders,3,0,1,1,0.33,0,4,https://www.eliteprospects.com/player/86761/ryan-pulock,2022-2021,nhl,Ryan Pulock ,D
367,Sam Reinhart (C/RW),Florida Panthers,3,0,1,1,0.33,0,-2,https://www.eliteprospects.com/player/95032/sam-reinhart,2022-2021,nhl,Sam Reinhart ,C/RW
368,Casey Mittelstadt (C),Buffalo Sabres,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/300831/casey-mittelstadt,2022-2021,nhl,Casey Mittelstadt ,C
369,Josh Norris (C),Ottawa Senators,3,0,1,1,0.33,2,-2,https://www.eliteprospects.com/player/273954/josh-norris,2022-2021,nhl,Josh Norris ,C
370,Mathieu Joseph (RW/LW),Ottawa Senators,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/227640/mathieu-joseph,2022-2021,nhl,Mathieu Joseph ,RW/LW
371,Rudolfs Balcers (LW/RW),Florida Panthers,3,0,1,1,0.33,2,-2,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2022-2021,nhl,Rudolfs Balcers ,LW/RW
372,Brett Pesce (D),Carolina Hurricanes,3,0,1,1,0.33,2,7,https://www.eliteprospects.com/player/121869/brett-pesce,2022-2021,nhl,Brett Pesce ,D
373,Ryan Lomberg (LW),Florida Panthers,3,0,1,1,0.33,2,2,https://www.eliteprospects.com/player/76376/ryan-lomberg,2022-2021,nhl,Ryan Lomberg ,LW
374,Ryan Carpenter (C/RW),New York Rangers,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/46952/ryan-carpenter,2022-2021,nhl,Ryan Carpenter ,C/RW
375,Travis Boyd (C),Arizona Coyotes,3,0,1,1,0.33,2,-3,https://www.eliteprospects.com/player/38621/travis-boyd,2022-2021,nhl,Travis Boyd ,C
376,Jeff Skinner (LW/C),Buffalo Sabres,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/23668/jeff-skinner,2022-2021,nhl,Jeff Skinner ,LW/C
377,Radko Gudas (D),Florida Panthers,3,0,1,1,0.33,2,-2,https://www.eliteprospects.com/player/18085/radko-gudas,2022-2021,nhl,Radko Gudas ,D
378,Paul Stastny (C),Carolina Hurricanes,3,0,1,1,0.33,2,0,https://www.eliteprospects.com/player/10212/paul-stastny,2022-2021,nhl,Paul Stastny ,C
379,Erik Johnson (D),Colorado Avalanche,3,0,1,1,0.33,2,2,https://www.eliteprospects.com/player/9207/erik-johnson,2022-2021,nhl,Erik Johnson ,D
380,Ty Dellandrea (C/RW),Dallas Stars,3,0,1,1,0.33,2,2,https://www.eliteprospects.com/player/399353/ty-dellandrea,2022-2021,nhl,Ty Dellandrea ,C/RW
381,Teuvo Teräväinen (W/C),Carolina Hurricanes,3,0,1,1,0.33,2,3,https://www.eliteprospects.com/player/44567/teuvo-teravainen,2022-2021,nhl,Teuvo Teräväinen ,W/C
382,Milan Lucic (LW),Calgary Flames,3,0,1,1,0.33,4,2,https://www.eliteprospects.com/player/11104/milan-lucic,2022-2021,nhl,Milan Lucic ,LW
383,Esa Lindell (D),Dallas Stars,3,0,1,1,0.33,4,3,https://www.eliteprospects.com/player/50019/esa-lindell,2022-2021,nhl,Esa Lindell ,D
384,Thomas Chabot (D),Ottawa Senators,3,0,1,1,0.33,4,-1,https://www.eliteprospects.com/player/213607/thomas-chabot,2022-2021,nhl,Thomas Chabot ,D
385,Henri Jokiharju (D),Buffalo Sabres,3,0,1,1,0.33,4,3,https://www.eliteprospects.com/player/277056/henri-jokiharju,2022-2021,nhl,Henri Jokiharju ,D
386,Peyton Krebs (C/LW),Buffalo Sabres,3,0,1,1,0.33,4,0,https://www.eliteprospects.com/player/322178/peyton-krebs,2022-2021,nhl,Peyton Krebs ,C/LW
387,Jonas Brodin (D),Minnesota Wild,3,0,1,1,0.33,6,-6,https://www.eliteprospects.com/player/19980/jonas-brodin,2022-2021,nhl,Jonas Brodin ,D
388,Ryan Hartman (RW/C),Minnesota Wild,3,0,1,1,0.33,6,-5,https://www.eliteprospects.com/player/90345/ryan-hartman,2022-2021,nhl,Ryan Hartman ,RW/C
389,Jeff Petry (D),Pittsburgh Penguins,3,0,1,1,0.33,8,2,https://www.eliteprospects.com/player/12265/jeff-petry,2022-2021,nhl,Jeff Petry ,D
390,Ilya Lyubushkin (D),Buffalo Sabres,3,0,1,1,0.33,8,1,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2022-2021,nhl,Ilya Lyubushkin ,D
391,Ryan Donato (C/LW),Seattle Kraken,3,0,1,1,0.33,8,1,https://www.eliteprospects.com/player/195235/ryan-donato,2022-2021,nhl,Ryan Donato ,C/LW
392,Andreas Athanasiou (C/W),Chicago Blackhawks,3,0,1,1,0.33,12,-1,https://www.eliteprospects.com/player/86009/andreas-athanasiou,2022-2021,nhl,Andreas Athanasiou ,C/W
393,David Savard (D),Montréal Canadiens,4,0,1,1,0.25,0,-3,https://www.eliteprospects.com/player/32878/david-savard,2022-2021,nhl,David Savard ,D
394,Oskar Lindblom (LW/RW),San Jose Sharks,4,0,1,1,0.25,0,-4,https://www.eliteprospects.com/player/86181/oskar-lindblom,2022-2021,nhl,Oskar Lindblom ,LW/RW
395,Mike Reilly (D),Boston Bruins,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/106295/mike-reilly,2022-2021,nhl,Mike Reilly ,D
396,Eric Robinson (LW),Columbus Blue Jackets,4,0,1,1,0.25,0,-2,https://www.eliteprospects.com/player/206755/eric-robinson,2022-2021,nhl,Eric Robinson ,LW
397,Mark Giordano (D),Toronto Maple Leafs,4,0,1,1,0.25,2,3,https://www.eliteprospects.com/player/9161/mark-giordano,2022-2021,nhl,Mark Giordano ,D
398,Kevin Shattenkirk (D),Anaheim Ducks,4,0,1,1,0.25,2,0,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,2022-2021,nhl,Kevin Shattenkirk ,D
399,Dmitri Kulikov (D),Anaheim Ducks,4,0,1,1,0.25,2,-5,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2022-2021,nhl,Dmitri Kulikov ,D
400,Mike Hoffman (LW/C),Montréal Canadiens,4,0,1,1,0.25,2,-1,https://www.eliteprospects.com/player/18800/mike-hoffman,2022-2021,nhl,Mike Hoffman ,LW/C
401,T.J. Brodie (D),Toronto Maple Leafs,4,0,1,1,0.25,2,-2,https://www.eliteprospects.com/player/19170/t.j.-brodie,2022-2021,nhl,T.J. Brodie ,D
402,Brayden McNabb (D),Vegas Golden Knights,4,0,1,1,0.25,2,3,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2022-2021,nhl,Brayden McNabb ,D
403,Cam Fowler (D),Anaheim Ducks,4,0,1,1,0.25,2,1,https://www.eliteprospects.com/player/31261/cam-fowler,2022-2021,nhl,Cam Fowler ,D
404,Alexander Kerfoot (C/LW),Toronto Maple Leafs,4,0,1,1,0.25,2,1,https://www.eliteprospects.com/player/59968/alexander-kerfoot,2022-2021,nhl,Alexander Kerfoot ,C/LW
405,Martin Fehérváry (D),Washington Capitals,4,0,1,1,0.25,2,1,https://www.eliteprospects.com/player/274991/martin-fehervary,2022-2021,nhl,Martin Fehérváry ,D
406,Rasmus Sandin (D),Toronto Maple Leafs,4,0,1,1,0.25,2,2,https://www.eliteprospects.com/player/289453/rasmus-sandin,2022-2021,nhl,Rasmus Sandin ,D
407,Jordan Harris (D),Montréal Canadiens,4,0,1,1,0.25,2,2,https://www.eliteprospects.com/player/321687/jordan-harris,2022-2021,nhl,Jordan Harris ,D
408,Nils Höglander (LW/RW),Vancouver Canucks,4,0,1,1,0.25,2,0,https://www.eliteprospects.com/player/311906/nils-hoglander,2022-2021,nhl,Nils Höglander ,LW/RW
409,Jake Muzzin (D),Toronto Maple Leafs,4,0,1,1,0.25,2,0,https://www.eliteprospects.com/player/13614/jake-muzzin,2022-2021,nhl,Jake Muzzin ,D
410,Phil Kessel (RW/C),Vegas Golden Knights,4,0,1,1,0.25,4,0,https://www.eliteprospects.com/player/8793/phil-kessel,2022-2021,nhl,Phil Kessel ,RW/C
411,Mathieu Olivier (RW/LW),Columbus Blue Jackets,4,0,1,1,0.25,5,0,https://www.eliteprospects.com/player/213604/mathieu-olivier,2022-2021,nhl,Mathieu Olivier ,RW/LW
412,Carson Soucy (D),Seattle Kraken,4,0,1,1,0.25,6,2,https://www.eliteprospects.com/player/107449/carson-soucy,2022-2021,nhl,Carson Soucy ,D
413,Max Jones (LW/RW),Anaheim Ducks,4,0,1,1,0.25,6,-2,https://www.eliteprospects.com/player/233448/max-jones,2022-2021,nhl,Max Jones ,LW/RW
414,Luke Schenn (D),Vancouver Canucks,4,0,1,1,0.25,7,2,https://www.eliteprospects.com/player/11400/luke-schenn,2022-2021,nhl,Luke Schenn ,D
415,Will Borgen (D),Seattle Kraken,4,0,1,1,0.25,7,-2,https://www.eliteprospects.com/player/248330/will-borgen,2022-2021,nhl,Will Borgen ,D
416,Arber Xhekaj (D),Montréal Canadiens,4,0,1,1,0.25,8,0,https://www.eliteprospects.com/player/424429/arber-xhekaj,2022-2021,nhl,Arber Xhekaj ,D
417,Mattias Ekholm (D),Nashville Predators,5,0,1,1,0.20,0,1,https://www.eliteprospects.com/player/8373/mattias-ekholm,2022-2021,nhl,Mattias Ekholm ,D
418,Colton Sissons (C/RW),Nashville Predators,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/48393/colton-sissons,2022-2021,nhl,Colton Sissons ,C/RW
419,Timo Meier (LW/RW),San Jose Sharks,5,0,1,1,0.20,0,-4,https://www.eliteprospects.com/player/95921/timo-meier,2022-2021,nhl,Timo Meier ,LW/RW
420,Cole Smith (LW),Nashville Predators,5,0,1,1,0.20,4,1,https://www.eliteprospects.com/player/242238/cole-smith,2022-2021,nhl,Cole Smith ,LW
421,Dante Fabbro (D),Nashville Predators,5,0,1,1,0.20,4,1,https://www.eliteprospects.com/player/247041/dante-fabbro,2022-2021,nhl,Dante Fabbro ,D
422,Roman Josi (D),Nashville Predators,5,0,1,1,0.20,4,-2,https://www.eliteprospects.com/player/12668/roman-josi,2022-2021,nhl,Roman Josi ,D
423,Matt Benning (D),San Jose Sharks,5,0,1,1,0.20,8,-6,https://www.eliteprospects.com/player/29261/matt-benning,2022-2021,nhl,Matt Benning ,D
424,Markus Niemeläinen (D),Edmonton Oilers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/175894/markus-niemelainen,2022-2021,nhl,Markus Niemeläinen ,D
425,Sammy Blais (LW/RW),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213830/sammy-blais,2022-2021,nhl,Sammy Blais ,LW/RW
426,Ilya Mikheyev (RW/LW),Vancouver Canucks,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2022-2021,nhl,Ilya Mikheyev ,RW/LW
427,Hayden Hodgson (RW),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/188193/hayden-hodgson,2022-2021,nhl,Hayden Hodgson ,RW
428,Libor Hájek (D),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/195023/libor-hajek,2022-2021,nhl,Libor Hájek ,D
429,Noah Juulsen (D),Vancouver Canucks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/199905/noah-juulsen,2022-2021,nhl,Noah Juulsen ,D
430,Colton White (D),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/204911/colton-white,2022-2021,nhl,Colton White ,D
431,Jesper Boqvist (C/LW),New Jersey Devils,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/212690/jesper-boqvist,2022-2021,nhl,Jesper Boqvist ,C/LW
432,Noel Acciari (C),St. Louis Blues,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/214725/noel-acciari,2022-2021,nhl,Noel Acciari ,C
433,Juuso Välimäki (D),Arizona Coyotes,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/221525/juuso-valimaki,2022-2021,nhl,Juuso Välimäki ,D
434,Daniel Sprong (RW/LW),Seattle Kraken,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/231299/daniel-sprong,2022-2021,nhl,Daniel Sprong ,RW/LW
435,Filip Zadina (RW/LW),Detroit Red Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236471/filip-zadina,2022-2021,nhl,Filip Zadina ,RW/LW
436,Kieffer Bellows (LW/C),New York Islanders,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/247945/kieffer-bellows,2022-2021,nhl,Kieffer Bellows ,LW/C
437,Jordan Kyrou (C/RW),St. Louis Blues,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/269034/jordan-kyrou,2022-2021,nhl,Jordan Kyrou ,C/RW
438,Reese Johnson (C/RW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/279121/reese-johnson,2022-2021,nhl,Reese Johnson ,C/RW
439,Vitali Kravtsov (RW),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/379749/vitali-kravtsov,2022-2021,nhl,Vitali Kravtsov ,RW
440,Nick Perbix (D),Tampa Bay Lightning,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/380612/nick-perbix,2022-2021,nhl,Nick Perbix ,D
441,Gabriel Fortier (LW/C),Tampa Bay Lightning,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/335707/gabriel-fortier,2022-2021,nhl,Gabriel Fortier ,LW/C
442,Alexei Toropchenko (RW),St. Louis Blues,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/312825/alexei-toropchenko,2022-2021,nhl,Alexei Toropchenko ,RW
443,Mason Shaw (C/LW),Minnesota Wild,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/162926/mason-shaw,2022-2021,nhl,Mason Shaw ,C/LW
444,Ondrej Kase (RW),Carolina Hurricanes,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/165006/ondrej-kase,2022-2021,nhl,Ondrej Kase ,RW
445,Anton Strålman (D),Boston Bruins,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/4152/anton-stralman,2022-2021,nhl,Anton Strålman ,D
446,Ryan O'Reilly (C),St. Louis Blues,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/14371/ryan-o-reilly,2022-2021,nhl,Ryan O'Reilly ,C
447,Tyler Myers (D),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/17521/tyler-myers,2022-2021,nhl,Tyler Myers ,D
448,Brandon Saad (LW/RW),St. Louis Blues,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/31264/brandon-saad,2022-2021,nhl,Brandon Saad ,LW/RW
449,Nikita Zaitsev (D),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2022-2021,nhl,Nikita Zaitsev ,D
450,Nathan Beaulieu (D),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2022-2021,nhl,Nathan Beaulieu ,D
451,Scott Harrington (D),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/39653/scott-harrington,2022-2021,nhl,Scott Harrington ,D
452,Buddy Robinson (RW),Chicago Blackhawks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/76182/buddy-robinson,2022-2021,nhl,Buddy Robinson ,RW
453,Ben Hutton (D),Vegas Golden Knights,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/78150/ben-hutton,2022-2021,nhl,Ben Hutton ,D
454,Alexander Barabanov (LW/RW),San Jose Sharks,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/87913/alexander-barabanov,2022-2021,nhl,Alexander Barabanov ,LW/RW
455,Colton Parayko (D),St. Louis Blues,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/89411/colton-parayko,2022-2021,nhl,Colton Parayko ,D
456,Nikita Soshnikov (LW/RW),New York Islanders,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/94676/nikita-soshnikov,2022-2021,nhl,Nikita Soshnikov ,LW/RW
457,Nathan Walker (LW),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/101430/nathan-walker,2022-2021,nhl,Nathan Walker ,LW
458,Michael McCarron (RW/C),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/135703/michael-mccarron,2022-2021,nhl,Michael McCarron ,RW/C
459,Michael Amadio (C/W),Vegas Golden Knights,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/151385/michael-amadio,2022-2021,nhl,Michael Amadio ,C/W
460,Nick Schmaltz (C/RW),Arizona Coyotes,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/156966/nick-schmaltz,2022-2021,nhl,Nick Schmaltz ,C/RW
461,Dan Renouf (D),Boston Bruins,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/76892/dan-renouf,2022-2021,nhl,Dan Renouf ,D
462,Nick Blankenburg (D),Columbus Blue Jackets,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/233484/nick-blankenburg,2022-2021,nhl,Nick Blankenburg ,D
463,Alec Regula (D),Chicago Blackhawks,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/283940/alec-regula,2022-2021,nhl,Alec Regula ,D
464,Olle Lycksell (W/C),Philadelphia Flyers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/265290/olle-lycksell,2022-2021,nhl,Olle Lycksell ,W/C
465,Dylan Coghlan (D),Carolina Hurricanes,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/247901/dylan-coghlan,2022-2021,nhl,Dylan Coghlan ,D
466,Owen Tippett (RW/LW),Philadelphia Flyers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/201664/owen-tippett,2022-2021,nhl,Owen Tippett ,RW/LW
