,powerPlayPrct_home,penaltyKillPrct_home,shots_home,shotsallowed_home,faceOffWinPercentage_home,shootingPrct_home,savePrct_home,powerPlayPrct_away,penaltyKillPrct_away,shots_away,shotsallowed_away,faceOffWinPercentage_away,shootingPrct_away,savePrct_away
530,0.333333333333333,0.666666666666667,26,25,50.0000065698706,0.269230769230769,0.88,0.333333333333333,0.666666666666667,25,26,50.0000065698706,0.12,0.730769230769231
531,0.166666666666667,1.0,20,23,50.0000065698706,0.1,0.956521739130435,0.0,0.833333333333333,23,20,50.0000065698706,0.0434782608695652,0.9
532,0.0,0.75,28,24,50.0000065698706,0.0357142857142857,0.875,0.25,1.0,24,28,50.0000065698706,0.125,0.964285714285714
533,0.0,0.75,18,25,50.0000065698706,0.0555555555555556,0.92,0.25,1.0,25,18,50.0000065698706,0.08,0.944444444444444
534,0.666666666666667,1.0,36,25,50.0000065698706,0.111111111111111,0.88,0.0,0.333333333333333,25,36,50.0000065698706,0.12,0.888888888888889
535,0.166666666666667,0.6,33,21,50.0000065698706,0.0606060606060606,0.857142857142857,0.4,0.833333333333333,21,33,50.0000065698706,0.142857142857143,0.939393939393939
536,0.5,0.5,21,14,50.0000065698706,0.0952380952380952,0.714285714285714,0.5,0.5,14,21,50.0000065698706,0.285714285714286,0.904761904761905
537,0.0,1.0,28,17,50.0000065698706,0.107142857142857,1.0,0.0,1.0,17,28,50.0000065698706,0.0,0.892857142857143
538,0.333333333333333,1.0,28,16,50.0000065698706,0.0714285714285714,0.6875,0.0,0.666666666666667,16,28,50.0000065698706,0.3125,0.928571428571429
539,0.0,0.75,33,24,50.0000065698706,0.0303030303030303,0.791666666666667,0.25,1.0,24,33,50.0000065698706,0.208333333333333,0.96969696969697
540,0.181818181818182,0.8,22,41,50.0000065698706,0.0909090909090909,0.902439024390244,0.2,0.818181818181818,41,22,50.0000065698706,0.0975609756097561,0.909090909090909
541,0.0,1.0,30,19,50.0000065698706,0.0666666666666667,0.947368421052632,0.0,1.0,19,30,50.0000065698706,0.0526315789473684,0.933333333333333
542,0.5,1.0,30,21,50.0000065698706,0.1,0.904761904761905,0.0,0.5,21,30,50.0000065698706,0.0952380952380952,0.9
543,0.0,0.75,25,24,50.0000065698706,0.24,0.875,0.25,1.0,24,25,50.0000065698706,0.125,0.76
544,0.0,0.833333333333333,28,17,50.0000065698706,0.107142857142857,0.882352941176471,0.166666666666667,1.0,17,28,50.0000065698706,0.117647058823529,0.892857142857143
545,0.333333333333333,0.833333333333333,27,33,50.0000065698706,0.148148148148148,0.909090909090909,0.166666666666667,0.666666666666667,33,27,50.0000065698706,0.0909090909090909,0.851851851851852
546,0.0,0.8,24,36,50.0000065698706,0.0,0.916666666666667,0.2,1.0,36,24,50.0000065698706,0.0833333333333333,1.0
547,0.0,0.8,21,34,50.0000065698706,0.0,0.911764705882353,0.2,1.0,34,21,50.0000065698706,0.0882352941176471,1.0
548,0.0,1.0,24,26,50.0000065698706,0.0416666666666667,0.884615384615385,0.0,1.0,26,24,50.0000065698706,0.115384615384615,0.958333333333333
549,0.0,0.6,23,28,50.0000065698706,0.0869565217391304,0.892857142857143,0.4,1.0,28,23,50.0000065698706,0.107142857142857,0.91304347826087
550,0.0,0.8,21,31,50.0000065698706,0.0,0.838709677419355,0.2,1.0,31,21,50.0000065698706,0.161290322580645,1.0
551,0.25,0.5,30,18,50.0000065698706,0.0666666666666667,0.833333333333333,0.5,0.75,18,30,50.0000065698706,0.166666666666667,0.933333333333333
552,0.0,1.0,21,26,50.0000065698706,0.0,0.846153846153846,0.0,1.0,26,21,50.0000065698706,0.153846153846154,1.0
553,0.5,1.0,24,27,50.0000065698706,0.166666666666667,0.962962962962963,0.0,0.5,27,24,50.0000065698706,0.037037037037037,0.833333333333333
554,0.333333333333333,0.8,30,20,50.0000065698706,0.166666666666667,0.9,0.2,0.666666666666667,20,30,50.0000065698706,0.1,0.833333333333333
555,0.333333333333333,0.777777777777778,30,33,50.0000065698706,0.2,0.848484848484849,0.222222222222222,0.666666666666667,33,30,50.0000065698706,0.151515151515152,0.8
556,0.4,1.0,32,36,50.0000065698706,0.125,0.972222222222222,0.0,0.6,36,32,50.0000065698706,0.0277777777777778,0.875
557,0.333333333333333,1.0,25,41,50.0000065698706,0.04,0.902439024390244,0.0,0.666666666666667,41,25,50.0000065698706,0.0975609756097561,0.96
558,0.142857142857143,0.833333333333333,40,27,50.0000065698706,0.05,0.814814814814815,0.166666666666667,0.857142857142857,27,40,50.0000065698706,0.185185185185185,0.95
559,0.4,0.5,21,30,50.0000065698706,0.0952380952380952,0.866666666666667,0.5,0.6,30,21,50.0000065698706,0.133333333333333,0.904761904761905
560,0.5,1.0,29,31,50.0000065698706,0.103448275862069,0.838709677419355,0.0,0.5,31,29,50.0000065698706,0.161290322580645,0.896551724137931
561,0.0,1.0,34,32,50.0000065698706,0.117647058823529,0.9375,0.0,1.0,32,34,50.0000065698706,0.0625,0.882352941176471
562,0.222222222222222,1.0,19,27,50.0000065698706,0.210526315789474,1.0,0.0,0.777777777777778,27,19,50.0000065698706,0.0,0.789473684210526
563,0.0,0.8,24,19,50.0000065698706,0.0833333333333333,0.842105263157895,0.2,1.0,19,24,50.0000065698706,0.157894736842105,0.916666666666667
564,0.142857142857143,1.0,22,19,50.0000065698706,0.181818181818182,0.947368421052632,0.0,0.857142857142857,19,22,50.0000065698706,0.0526315789473684,0.818181818181818
565,0.4,0.666666666666667,28,24,50.0000065698706,0.178571428571429,0.958333333333333,0.333333333333333,0.6,24,28,50.0000065698706,0.0416666666666667,0.821428571428571
566,0.25,1.0,27,25,50.0000065698706,0.111111111111111,0.92,0.0,0.75,25,27,50.0000065698706,0.08,0.888888888888889
567,0.0,1.0,20,30,50.0000065698706,0.1,1.0,0.0,1.0,30,20,50.0000065698706,0.0,0.9
568,0.2,1.0,30,31,50.0000065698706,0.1,1.0,0.0,0.8,31,30,50.0000065698706,0.0,0.9
569,0.333333333333333,1.0,17,33,50.0000065698706,0.176470588235294,0.96969696969697,0.0,0.666666666666667,33,17,50.0000065698706,0.0303030303030303,0.823529411764706
570,0.0,0.5,39,20,50.0000065698706,0.0512820512820513,0.85,0.5,1.0,20,39,50.0000065698706,0.15,0.948717948717949
571,0.0,1.0,31,41,50.0000065698706,0.0967741935483871,0.975609756097561,0.0,1.0,41,31,50.0000065698706,0.024390243902439,0.903225806451613
572,0.0,1.0,30,23,50.0000065698706,0.0666666666666667,0.869565217391304,0.0,1.0,23,30,50.0000065698706,0.130434782608696,0.933333333333333
573,0.6,0.75,27,37,50.0000065698706,0.222222222222222,0.810810810810811,0.25,0.4,37,27,50.0000065698706,0.189189189189189,0.777777777777778
574,0.166666666666667,0.5,29,28,50.0000065698706,0.137931034482759,0.821428571428571,0.5,0.833333333333333,28,29,50.0000065698706,0.178571428571429,0.862068965517241
575,1.0,0.5,24,34,50.0000065698706,0.166666666666667,0.911764705882353,0.5,0.0,34,24,50.0000065698706,0.0882352941176471,0.833333333333333
576,0.2,1.0,36,32,50.0000065698706,0.0277777777777778,0.9375,0.0,0.8,32,36,50.0000065698706,0.0625,0.972222222222222
577,0.333333333333333,0.8,26,30,50.0000065698706,0.153846153846154,0.966666666666667,0.2,0.666666666666667,30,26,50.0000065698706,0.0333333333333333,0.846153846153846
578,0.0,0.6,29,25,50.0000065698706,0.0689655172413793,0.84,0.4,1.0,25,29,50.0000065698706,0.16,0.931034482758621
579,0.0,0.75,35,18,50.0000065698706,0.0285714285714286,0.888888888888889,0.25,1.0,18,35,50.0000065698706,0.111111111111111,0.971428571428571
580,0.2,0.333333333333333,37,28,50.0000065698706,0.0540540540540541,0.821428571428571,0.666666666666667,0.8,28,37,50.0000065698706,0.178571428571429,0.945945945945946
581,0.333333333333333,1.0,28,16,50.0000065698706,0.178571428571429,1.0,0.0,0.666666666666667,16,28,50.0000065698706,0.0,0.821428571428571
582,0.4,0.5,29,27,50.0000065698706,0.137931034482759,0.888888888888889,0.5,0.6,27,29,50.0000065698706,0.111111111111111,0.862068965517241
583,0.2,1.0,33,26,50.0000065698706,0.0909090909090909,0.923076923076923,0.0,0.8,26,33,50.0000065698706,0.0769230769230769,0.909090909090909
584,0.5,0.6,29,24,50.0000065698706,0.172413793103448,0.833333333333333,0.4,0.5,24,29,50.0000065698706,0.166666666666667,0.827586206896552
585,0.0,1.0,30,13,50.0000065698706,0.1,0.923076923076923,0.0,1.0,13,30,50.0000065698706,0.0769230769230769,0.9
586,0.25,0.666666666666667,26,28,50.0000065698706,0.192307692307692,0.857142857142857,0.333333333333333,0.75,28,26,50.0000065698706,0.142857142857143,0.807692307692308
587,0.0,0.857142857142857,29,31,50.0000065698706,0.0689655172413793,0.967741935483871,0.142857142857143,1.0,31,29,50.0000065698706,0.032258064516129,0.931034482758621
588,0.25,0.8,19,25,50.0000065698706,0.0526315789473684,0.72,0.2,0.75,25,19,50.0000065698706,0.28,0.947368421052632
589,0.0,1.0,21,30,50.0000065698706,0.19047619047619,0.933333333333333,0.0,1.0,30,21,50.0000065698706,0.0666666666666667,0.80952380952381
590,0.333333333333333,1.0,36,15,50.0000065698706,0.111111111111111,0.933333333333333,0.0,0.666666666666667,15,36,50.0000065698706,0.0666666666666667,0.888888888888889
591,0.0,0.666666666666667,35,38,50.0000065698706,0.2,0.921052631578947,0.333333333333333,1.0,38,35,50.0000065698706,0.0789473684210526,0.8
592,0.0,1.0,36,21,50.0000065698706,0.0277777777777778,1.0,0.0,1.0,21,36,50.0000065698706,0.0,0.972222222222222
593,0.0,1.0,22,25,50.0000065698706,0.136363636363636,0.96,0.0,1.0,25,22,50.0000065698706,0.04,0.863636363636364
594,0.25,1.0,34,26,50.0000065698706,0.176470588235294,0.807692307692308,0.0,0.75,26,34,50.0000065698706,0.192307692307692,0.823529411764706
595,0.0,1.0,22,35,50.0000065698706,0.0454545454545455,1.0,0.0,1.0,35,22,50.0000065698706,0.0,0.954545454545455
596,0.0,0.833333333333333,26,24,50.0000065698706,0.115384615384615,0.916666666666667,0.166666666666667,1.0,24,26,50.0000065698706,0.0833333333333333,0.884615384615385
597,0.222222222222222,1.0,28,27,50.0000065698706,0.107142857142857,0.851851851851852,0.0,0.777777777777778,27,28,50.0000065698706,0.148148148148148,0.892857142857143
598,0.0,1.0,40,28,50.0000065698706,0.05,1.0,0.0,1.0,28,40,50.0000065698706,0.0,0.95
599,0.0,1.0,42,18,50.0000065698706,0.0714285714285714,1.0,0.0,1.0,18,42,50.0000065698706,0.0,0.928571428571429
600,0.333333333333333,1.0,39,38,50.0000065698706,0.0769230769230769,0.947368421052632,0.0,0.666666666666667,38,39,50.0000065698706,0.0526315789473684,0.923076923076923
601,0.5,0.5,47,30,50.0000065698706,0.106382978723404,0.9,0.5,0.5,30,47,50.0000065698706,0.1,0.893617021276596
602,0.4,0.75,25,25,50.0000065698706,0.12,0.76,0.25,0.6,25,25,50.0000065698706,0.24,0.88
603,0.142857142857143,1.0,27,27,50.0000065698706,0.111111111111111,1.0,0.0,0.857142857142857,27,27,50.0000065698706,0.0,0.888888888888889
604,0.166666666666667,1.0,25,30,50.0000065698706,0.08,0.966666666666667,0.0,0.833333333333333,30,25,50.0000065698706,0.0333333333333333,0.92
605,0.0,0.666666666666667,22,22,50.0000065698706,0.0454545454545455,0.909090909090909,0.333333333333333,1.0,22,22,50.0000065698706,0.0909090909090909,0.954545454545455
606,0.2,1.0,30,27,50.0000065698706,0.1,0.962962962962963,0.0,0.8,27,30,50.0000065698706,0.037037037037037,0.9
607,0.0,0.8,24,19,50.0000065698706,0.0,0.789473684210526,0.2,1.0,19,24,50.0000065698706,0.210526315789474,1.0
608,0.166666666666667,1.0,24,33,50.0000065698706,0.125,0.96969696969697,0.0,0.833333333333333,33,24,50.0000065698706,0.0303030303030303,0.875
609,0.333333333333333,1.0,22,21,50.0000065698706,0.0909090909090909,0.80952380952381,0.0,0.666666666666667,21,22,50.0000065698706,0.19047619047619,0.909090909090909
610,0.2,1.0,35,36,50.0000065698706,0.114285714285714,0.944444444444444,0.0,0.8,36,35,50.0000065698706,0.0555555555555556,0.885714285714286
611,0.25,0.6,30,25,50.0000065698706,0.166666666666667,0.92,0.4,0.75,25,30,50.0000065698706,0.08,0.833333333333333
612,0.2,0.5,18,19,50.0000065698706,0.111111111111111,0.789473684210526,0.5,0.8,19,18,50.0000065698706,0.210526315789474,0.888888888888889
613,0.0,0.75,35,22,50.0000065698706,0.0571428571428571,0.863636363636364,0.25,1.0,22,35,50.0000065698706,0.136363636363636,0.942857142857143
614,0.5,1.0,23,27,50.0000065698706,0.130434782608696,1.0,0.0,0.5,27,23,50.0000065698706,0.0,0.869565217391304
615,0.2,1.0,31,31,50.0000065698706,0.0645161290322581,0.838709677419355,0.0,0.8,31,31,50.0000065698706,0.161290322580645,0.935483870967742
616,0.25,1.0,30,27,50.0000065698706,0.0666666666666667,0.962962962962963,0.0,0.75,27,30,50.0000065698706,0.037037037037037,0.933333333333333
617,0.0,1.0,23,18,50.0000065698706,0.0434782608695652,0.888888888888889,0.0,1.0,18,23,50.0000065698706,0.111111111111111,0.956521739130435
618,0.25,0.666666666666667,23,29,50.0000065698706,0.0869565217391304,0.827586206896552,0.333333333333333,0.75,29,23,50.0000065698706,0.172413793103448,0.91304347826087
619,0.0,0.75,24,38,50.0000065698706,0.0833333333333333,0.921052631578947,0.25,1.0,38,24,50.0000065698706,0.0789473684210526,0.916666666666667
620,0.0,0.666666666666667,29,33,50.0000065698706,0.0689655172413793,0.848484848484849,0.333333333333333,1.0,33,29,50.0000065698706,0.151515151515152,0.931034482758621
621,0.25,0.666666666666667,43,22,50.0000065698706,0.0930232558139535,0.863636363636364,0.333333333333333,0.75,22,43,50.0000065698706,0.136363636363636,0.906976744186047
622,0.0,1.0,21,30,50.0000065698706,0.0476190476190476,0.933333333333333,0.0,1.0,30,21,50.0000065698706,0.0666666666666667,0.952380952380952
623,0.0,1.0,28,34,50.0000065698706,0.0714285714285714,0.911764705882353,0.0,1.0,34,28,50.0000065698706,0.0882352941176471,0.928571428571429
624,0.125,0.857142857142857,27,20,50.0000065698706,0.111111111111111,0.95,0.142857142857143,0.875,20,27,50.0000065698706,0.05,0.888888888888889
625,0.2,1.0,25,32,50.0000065698706,0.08,0.96875,0.0,0.8,32,25,50.0000065698706,0.03125,0.92
626,0.5,1.0,41,20,50.0000065698706,0.0975609756097561,0.85,0.0,0.5,20,41,50.0000065698706,0.15,0.902439024390244
627,0.0,1.0,33,19,50.0000065698706,0.0303030303030303,0.789473684210526,0.0,1.0,19,33,50.0000065698706,0.210526315789474,0.96969696969697
628,0.5,1.0,34,23,50.0000065698706,0.176470588235294,0.91304347826087,0.0,0.5,23,34,50.0000065698706,0.0869565217391304,0.823529411764706
629,0.0,0.5,20,26,50.0000065698706,0.0,0.807692307692308,0.5,1.0,26,20,50.0000065698706,0.192307692307692,1.0
630,0.166666666666667,1.0,27,23,50.0000065698706,0.222222222222222,0.956521739130435,0.0,0.833333333333333,23,27,50.0000065698706,0.0434782608695652,0.777777777777778
631,0.333333333333333,0.666666666666667,26,33,50.0000065698706,0.0384615384615385,0.939393939393939,0.333333333333333,0.666666666666667,33,26,50.0000065698706,0.0606060606060606,0.961538461538462
632,0.333333333333333,1.0,15,38,50.0000065698706,0.133333333333333,0.868421052631579,0.0,0.666666666666667,38,15,50.0000065698706,0.131578947368421,0.866666666666667
633,0.0,0.333333333333333,26,19,50.0000065698706,0.0384615384615385,0.736842105263158,0.666666666666667,1.0,19,26,50.0000065698706,0.263157894736842,0.961538461538462
634,0.25,0.0,25,31,50.0000065698706,0.16,0.903225806451613,1.0,0.75,31,25,50.0000065698706,0.0967741935483871,0.84
635,0.0,0.8,21,24,50.0000065698706,0.0,0.875,0.2,1.0,24,21,50.0000065698706,0.125,1.0
636,0.142857142857143,1.0,30,20,50.0000065698706,0.0333333333333333,0.9,0.0,0.857142857142857,20,30,50.0000065698706,0.1,0.966666666666667
637,0.2,0.833333333333333,34,32,50.0000065698706,0.0588235294117647,0.90625,0.166666666666667,0.8,32,34,50.0000065698706,0.09375,0.941176470588235
638,0.333333333333333,0.75,22,33,50.0000065698706,0.181818181818182,0.848484848484849,0.25,0.666666666666667,33,22,50.0000065698706,0.151515151515152,0.818181818181818
639,0.2,1.0,37,19,50.0000065698706,0.0810810810810811,0.894736842105263,0.0,0.8,19,37,50.0000065698706,0.105263157894737,0.918918918918919
640,0.0,1.0,29,18,50.0000065698706,0.0344827586206897,0.888888888888889,0.0,1.0,18,29,50.0000065698706,0.111111111111111,0.96551724137931
641,0.0,1.0,25,24,50.0000065698706,0.2,0.916666666666667,0.0,1.0,24,25,50.0000065698706,0.0833333333333333,0.8
642,0.0,1.0,42,33,50.0000065698706,0.0952380952380952,0.909090909090909,0.0,1.0,33,42,50.0000065698706,0.0909090909090909,0.904761904761905
643,0.25,1.0,25,30,50.0000065698706,0.12,0.966666666666667,0.0,0.75,30,25,50.0000065698706,0.0333333333333333,0.88
644,0.5,1.0,27,22,50.0000065698706,0.148148148148148,0.909090909090909,0.0,0.5,22,27,50.0000065698706,0.0909090909090909,0.851851851851852
645,0.0,0.75,24,32,50.0000065698706,0.0416666666666667,0.9375,0.25,1.0,32,24,50.0000065698706,0.0625,0.958333333333333
646,0.2,0.857142857142857,39,29,50.0000065698706,0.128205128205128,0.96551724137931,0.142857142857143,0.8,29,39,50.0000065698706,0.0344827586206897,0.871794871794872
647,0.0,0.833333333333333,18,37,50.0000065698706,0.166666666666667,0.891891891891892,0.166666666666667,1.0,37,18,50.0000065698706,0.108108108108108,0.833333333333333
648,0.0,1.0,30,21,50.0000065698706,0.1,0.904761904761905,0.0,1.0,21,30,50.0000065698706,0.0952380952380952,0.9
649,0.2,1.0,21,28,50.0000065698706,0.0952380952380952,0.964285714285714,0.0,0.8,28,21,50.0000065698706,0.0357142857142857,0.904761904761905
650,0.285714285714286,0.6,31,14,50.0000065698706,0.0967741935483871,0.714285714285714,0.4,0.714285714285714,14,31,50.0000065698706,0.285714285714286,0.903225806451613
651,0.0,0.5,9,36,50.0000065698706,0.111111111111111,0.861111111111111,0.5,1.0,36,9,50.0000065698706,0.138888888888889,0.888888888888889
652,0.2,0.833333333333333,22,28,50.0000065698706,0.136363636363636,0.821428571428571,0.166666666666667,0.8,28,22,50.0000065698706,0.178571428571429,0.863636363636364
653,0.0,0.666666666666667,36,22,50.0000065698706,0.0277777777777778,0.818181818181818,0.333333333333333,1.0,22,36,50.0000065698706,0.181818181818182,0.972222222222222
654,0.5,1.0,16,30,50.0000065698706,0.25,0.966666666666667,0.0,0.5,30,16,50.0000065698706,0.0333333333333333,0.75
655,0.5,0.875,19,35,50.0000065698706,0.210526315789474,0.942857142857143,0.125,0.5,35,19,50.0000065698706,0.0571428571428571,0.789473684210526
656,0.2,0.6,40,29,50.0000065698706,0.05,0.793103448275862,0.4,0.8,29,40,50.0000065698706,0.206896551724138,0.95
657,0.0,0.666666666666667,30,37,50.0000065698706,0.0666666666666667,0.810810810810811,0.333333333333333,1.0,37,30,50.0000065698706,0.189189189189189,0.933333333333333
658,0.5,0.75,35,16,50.0000065698706,0.142857142857143,0.875,0.25,0.5,16,35,50.0000065698706,0.125,0.857142857142857
659,0.125,0.833333333333333,24,26,50.0000065698706,0.0833333333333333,0.807692307692308,0.166666666666667,0.875,26,24,50.0000065698706,0.192307692307692,0.916666666666667
660,0.0,1.0,31,28,50.0000065698706,0.161290322580645,0.964285714285714,0.0,1.0,28,31,50.0000065698706,0.0357142857142857,0.838709677419355
661,0.0,1.0,37,29,50.0000065698706,0.0810810810810811,0.96551724137931,0.0,1.0,29,37,50.0000065698706,0.0344827586206897,0.918918918918919
662,0.142857142857143,0.857142857142857,26,33,50.0000065698706,0.115384615384615,0.818181818181818,0.142857142857143,0.857142857142857,33,26,50.0000065698706,0.181818181818182,0.884615384615385
663,0.285714285714286,0.75,26,26,50.0000065698706,0.153846153846154,0.884615384615385,0.25,0.714285714285714,26,26,50.0000065698706,0.115384615384615,0.846153846153846
664,0.333333333333333,0.5,25,30,50.0000065698706,0.12,0.833333333333333,0.5,0.666666666666667,30,25,50.0000065698706,0.166666666666667,0.88
665,0.0,1.0,34,20,50.0000065698706,0.0882352941176471,0.9,0.0,1.0,20,34,50.0000065698706,0.1,0.911764705882353
666,0.2,1.0,36,23,50.0000065698706,0.222222222222222,1.0,0.0,0.8,23,36,50.0000065698706,0.0,0.777777777777778
667,0.0,1.0,26,22,50.0000065698706,0.0384615384615385,0.863636363636364,0.0,1.0,22,26,50.0000065698706,0.136363636363636,0.961538461538462
668,0.25,1.0,20,39,50.0000065698706,0.15,0.948717948717949,0.0,0.75,39,20,50.0000065698706,0.0512820512820513,0.85
669,0.0,0.75,37,24,50.0000065698706,0.108108108108108,0.916666666666667,0.25,1.0,24,37,50.0000065698706,0.0833333333333333,0.891891891891892
670,0.2,0.857142857142857,31,27,50.0000065698706,0.032258064516129,0.814814814814815,0.142857142857143,0.8,27,31,50.0000065698706,0.185185185185185,0.967741935483871
671,0.0,0.75,23,24,50.0000065698706,0.130434782608696,0.833333333333333,0.25,1.0,24,23,50.0000065698706,0.166666666666667,0.869565217391304
672,0.0,1.0,25,40,50.0000065698706,0.2,0.95,0.0,1.0,40,25,50.0000065698706,0.05,0.8
673,0.25,0.857142857142857,28,30,50.0000065698706,0.0714285714285714,0.9,0.142857142857143,0.75,30,28,50.0000065698706,0.1,0.928571428571429
674,0.0,0.75,26,25,50.0000065698706,0.115384615384615,0.92,0.25,1.0,25,26,50.0000065698706,0.08,0.884615384615385
675,0.0,0.666666666666667,26,24,50.0000065698706,0.0,0.875,0.333333333333333,1.0,24,26,50.0000065698706,0.125,1.0
676,0.0,1.0,39,13,50.0000065698706,0.0,0.769230769230769,0.0,1.0,13,39,50.0000065698706,0.230769230769231,1.0
677,0.0,1.0,28,22,50.0000065698706,0.0714285714285714,1.0,0.0,1.0,22,28,50.0000065698706,0.0,0.928571428571429
678,0.333333333333333,1.0,36,31,50.0000065698706,0.138888888888889,0.870967741935484,0.0,0.666666666666667,31,36,50.0000065698706,0.129032258064516,0.861111111111111
679,0.0,0.8,21,26,50.0000065698706,0.0476190476190476,0.884615384615385,0.2,1.0,26,21,50.0000065698706,0.115384615384615,0.952380952380952
680,0.0,0.75,19,25,50.0000065698706,0.210526315789474,0.92,0.25,1.0,25,19,50.0000065698706,0.08,0.789473684210526
681,0.333333333333333,0.666666666666667,32,27,50.0000065698706,0.15625,0.888888888888889,0.333333333333333,0.666666666666667,27,32,50.0000065698706,0.111111111111111,0.84375
682,0.0,0.75,41,29,50.0000065698706,0.121951219512195,0.896551724137931,0.25,1.0,29,41,50.0000065698706,0.103448275862069,0.878048780487805
683,0.2,0.666666666666667,38,24,50.0000065698706,0.0526315789473684,0.833333333333333,0.333333333333333,0.8,24,38,50.0000065698706,0.166666666666667,0.947368421052632
684,0.333333333333333,0.5,27,26,50.0000065698706,0.148148148148148,0.769230769230769,0.5,0.666666666666667,26,27,50.0000065698706,0.230769230769231,0.851851851851852
685,0.25,0.6,27,23,50.0000065698706,0.0740740740740741,0.826086956521739,0.4,0.75,23,27,50.0000065698706,0.173913043478261,0.925925925925926
686,0.222222222222222,0.666666666666667,31,27,50.0000065698706,0.129032258064516,0.888888888888889,0.333333333333333,0.777777777777778,27,31,50.0000065698706,0.111111111111111,0.870967741935484
687,0.0,1.0,27,25,50.0000065698706,0.0,0.84,0.0,1.0,25,27,50.0000065698706,0.16,1.0
688,0.333333333333333,0.6,27,30,50.0000065698706,0.111111111111111,0.8,0.4,0.666666666666667,30,27,50.0000065698706,0.2,0.888888888888889
689,0.0,1.0,33,21,50.0000065698706,0.0606060606060606,0.80952380952381,0.0,1.0,21,33,50.0000065698706,0.19047619047619,0.939393939393939
690,0.0,0.666666666666667,27,28,50.0000065698706,0.148148148148148,0.928571428571429,0.333333333333333,1.0,28,27,50.0000065698706,0.0714285714285714,0.851851851851852
691,0.0,0.833333333333333,29,31,50.0000065698706,0.0689655172413793,0.967741935483871,0.166666666666667,1.0,31,29,50.0000065698706,0.032258064516129,0.931034482758621
692,0.666666666666667,1.0,27,36,50.0000065698706,0.259259259259259,0.972222222222222,0.0,0.333333333333333,36,27,50.0000065698706,0.0277777777777778,0.740740740740741
693,0.5,0.75,33,26,50.0000065698706,0.272727272727273,0.846153846153846,0.25,0.5,26,33,50.0000065698706,0.153846153846154,0.727272727272727
694,0.5,1.0,19,22,50.0000065698706,0.157894736842105,0.909090909090909,0.0,0.5,22,19,50.0000065698706,0.0909090909090909,0.842105263157895
695,0.2,0.75,32,23,50.0000065698706,0.03125,0.869565217391304,0.25,0.8,23,32,50.0000065698706,0.130434782608696,0.96875
696,0.0,0.833333333333333,19,23,50.0000065698706,0.0526315789473684,0.91304347826087,0.166666666666667,1.0,23,19,50.0000065698706,0.0869565217391304,0.947368421052632
697,0.2,0.8,23,27,50.0000065698706,0.0869565217391304,0.888888888888889,0.2,0.8,27,23,50.0000065698706,0.111111111111111,0.91304347826087
698,0.0,1.0,29,27,50.0000065698706,0.0689655172413793,0.962962962962963,0.0,1.0,27,29,50.0000065698706,0.037037037037037,0.931034482758621
699,0.333333333333333,1.0,36,27,50.0000065698706,0.111111111111111,0.962962962962963,0.0,0.666666666666667,27,36,50.0000065698706,0.037037037037037,0.888888888888889
700,0.4,1.0,36,29,50.0000065698706,0.0833333333333333,0.96551724137931,0.0,0.6,29,36,50.0000065698706,0.0344827586206897,0.916666666666667
701,0.25,0.8,24,30,50.0000065698706,0.166666666666667,0.933333333333333,0.2,0.75,30,24,50.0000065698706,0.0666666666666667,0.833333333333333
702,0.142857142857143,0.8,25,21,50.0000065698706,0.08,0.761904761904762,0.2,0.857142857142857,21,25,50.0000065698706,0.238095238095238,0.92
703,0.25,1.0,32,35,50.0000065698706,0.15625,0.971428571428571,0.0,0.75,35,32,50.0000065698706,0.0285714285714286,0.84375
704,0.5,0.5,26,30,50.0000065698706,0.0769230769230769,0.866666666666667,0.5,0.5,30,26,50.0000065698706,0.133333333333333,0.923076923076923
705,0.0,1.0,29,11,50.0000065698706,0.0344827586206897,0.818181818181818,0.0,1.0,11,29,50.0000065698706,0.181818181818182,0.96551724137931
706,0.5,0.0,37,23,50.0000065698706,0.0810810810810811,0.782608695652174,1.0,0.5,23,37,50.0000065698706,0.217391304347826,0.918918918918919
707,0.0,1.0,15,38,50.0000065698706,0.133333333333333,1.0,0.0,1.0,38,15,50.0000065698706,0.0,0.866666666666667
708,0.0,0.8,25,26,50.0000065698706,0.12,0.846153846153846,0.2,1.0,26,25,50.0000065698706,0.153846153846154,0.88
709,0.375,0.857142857142857,23,20,50.0000065698706,0.260869565217391,0.9,0.142857142857143,0.625,20,23,50.0000065698706,0.1,0.739130434782609
710,0.2,0.666666666666667,17,36,50.0000065698706,0.294117647058824,0.916666666666667,0.333333333333333,0.8,36,17,50.0000065698706,0.0833333333333333,0.705882352941176
711,0.0,1.0,33,23,50.0000065698706,0.0303030303030303,0.91304347826087,0.0,1.0,23,33,50.0000065698706,0.0869565217391304,0.96969696969697
712,0.5,0.857142857142857,24,24,50.0000065698706,0.208333333333333,0.833333333333333,0.142857142857143,0.5,24,24,50.0000065698706,0.166666666666667,0.791666666666667
713,0.25,0.833333333333333,23,42,50.0000065698706,0.130434782608696,0.833333333333333,0.166666666666667,0.75,42,23,50.0000065698706,0.166666666666667,0.869565217391304
714,0.333333333333333,1.0,28,27,50.0000065698706,0.107142857142857,0.925925925925926,0.0,0.666666666666667,27,28,50.0000065698706,0.0740740740740741,0.892857142857143
715,0.4,1.0,37,32,50.0000065698706,0.0810810810810811,0.875,0.0,0.6,32,37,50.0000065698706,0.125,0.918918918918919
